
 ########## Data for k = 0 ############ 
-0.161286 	-0.069574 	-0.091325 	-0.091803 	-0.092775 	-0.093965 	-0.095516 	-0.097455 	-0.099744 	-0.102314 	-0.105089 	-0.107995 	-0.110970 	-0.113964 	-0.116939 	-0.119871 	-0.122744 	-0.125551 	-0.128291 	-0.130968 	-0.133590 	-0.136166 	-0.138707 	-0.141227 	-0.143740 	-0.146258 	-0.148795 	-0.151365 	-0.153980 	-0.156653 	-0.159394 	-0.162215 	-0.165125 	-0.168133 	-0.171246 	-0.174473 	-0.177818 	-0.181285 	-0.184875 	-0.188589 	-0.192417 	-0.196349 	-0.200375 	-0.204478 	-0.208640 	-0.212835 	-0.217035 	-0.221206 	-0.225311 	-0.229309 	-0.233156 	-0.236810 	-0.240231 	-0.243389 	-0.246272 	-0.248897 	-0.251325 	-0.253674 	-0.256128 	-0.259207 	-0.281020 	-0.190636 	
-0.158524 	-0.065458 	-0.087569 	-0.088030 	-0.088875 	-0.089820 	-0.091033 	-0.092573 	-0.094436 	-0.096583 	-0.098955 	-0.101493 	-0.104140 	-0.106848 	-0.109579 	-0.112306 	-0.115010 	-0.117678 	-0.120308 	-0.122898 	-0.125453 	-0.127981 	-0.130489 	-0.132989 	-0.135492 	-0.138011 	-0.140556 	-0.143142 	-0.145778 	-0.148476 	-0.151246 	-0.154099 	-0.157043 	-0.160085 	-0.163232 	-0.166490 	-0.169863 	-0.173353 	-0.176960 	-0.180681 	-0.184512 	-0.188435 	-0.192441 	-0.196515 	-0.200637 	-0.204784 	-0.208931 	-0.213049 	-0.217107 	-0.221070 	-0.224907 	-0.228589 	-0.232092 	-0.235406 	-0.238538 	-0.241524 	-0.244439 	-0.247399 	-0.250570 	-0.254418 	-0.277227 	-0.186400 	
-0.155656 	-0.061422 	-0.083832 	-0.084285 	-0.085039 	-0.085793 	-0.086727 	-0.087925 	-0.089410 	-0.091166 	-0.093155 	-0.095330 	-0.097643 	-0.100052 	-0.102519 	-0.105017 	-0.107524 	-0.110026 	-0.112515 	-0.114989 	-0.117448 	-0.119897 	-0.122343 	-0.124794 	-0.127260 	-0.129750 	-0.132275 	-0.134846 	-0.137474 	-0.140167 	-0.142935 	-0.145787 	-0.148731 	-0.151772 	-0.154918 	-0.158171 	-0.161535 	-0.165010 	-0.168596 	-0.172289 	-0.176085 	-0.179966 	-0.183922 	-0.187939 	-0.191998 	-0.196081 	-0.200166 	-0.204227 	-0.208241 	-0.212184 	-0.216033 	-0.219771 	-0.223390 	-0.226895 	-0.230307 	-0.233673 	-0.237074 	-0.240620 	-0.244455 	-0.249000 	-0.272713 	-0.181557 	
-0.152686 	-0.057437 	-0.080096 	-0.080543 	-0.081228 	-0.081830 	-0.082534 	-0.083440 	-0.084590 	-0.085989 	-0.087617 	-0.089442 	-0.091425 	-0.093528 	-0.095719 	-0.097970 	-0.100259 	-0.102570 	-0.104894 	-0.107225 	-0.109562 	-0.111907 	-0.114263 	-0.116638 	-0.119038 	-0.121472 	-0.123950 	-0.126479 	-0.129069 	-0.131729 	-0.134465 	-0.137287 	-0.140200 	-0.143210 	-0.146321 	-0.149537 	-0.152859 	-0.156289 	-0.159823 	-0.163457 	-0.167187 	-0.171004 	-0.174887 	-0.178828 	-0.182812 	-0.186821 	-0.190839 	-0.194846 	-0.198826 	-0.202762 	-0.206642 	-0.210460 	-0.214219 	-0.217934 	-0.221639 	-0.225386 	-0.229256 	-0.233349 	-0.237789 	-0.242953 	-0.267489 	-0.176013 	
-0.149622 	-0.053483 	-0.076346 	-0.076787 	-0.077418 	-0.077897 	-0.078409 	-0.079062 	-0.079916 	-0.080992 	-0.082285 	-0.083775 	-0.085435 	-0.087233 	-0.089141 	-0.091133 	-0.093188 	-0.095290 	-0.097427 	-0.099593 	-0.101784 	-0.103999 	-0.106242 	-0.108515 	-0.110824 	-0.113177 	-0.115581 	-0.118042 	-0.120568 	-0.123167 	-0.125845 	-0.128609 	-0.131464 	-0.134414 	-0.137463 	-0.140615 	-0.143869 	-0.147225 	-0.150682 	-0.154235 	-0.157879 	-0.161608 	-0.165404 	-0.169257 	-0.173156 	-0.177087 	-0.181038 	-0.184997 	-0.188951 	-0.192893 	-0.196818 	-0.200731 	-0.204643 	-0.208578 	-0.212575 	-0.216689 	-0.220999 	-0.225595 	-0.230584 	-0.236304 	-0.261591 	-0.169874 	
-0.146469 	-0.049549 	-0.072577 	-0.073009 	-0.073594 	-0.073970 	-0.074318 	-0.074753 	-0.075345 	-0.076128 	-0.077110 	-0.078284 	-0.079631 	-0.081128 	-0.082751 	-0.084477 	-0.086287 	-0.088164 	-0.090098 	-0.092079 	-0.094103 	-0.096167 	-0.098273 	-0.100421 	-0.102617 	-0.104865 	-0.107170 	-0.109539 	-0.111977 	-0.114491 	-0.117086 	-0.119767 	-0.122539 	-0.125405 	-0.128369 	-0.131432 	-0.134595 	-0.137856 	-0.141215 	-0.144668 	-0.148209 	-0.151834 	-0.155532 	-0.159289 	-0.163099 	-0.166951 	-0.170838 	-0.174752 	-0.178688 	-0.182645 	-0.186625 	-0.190641 	-0.194709 	-0.198862 	-0.203139 	-0.207599 	-0.212313 	-0.217366 	-0.222847 	-0.229060 	-0.255035 	-0.163119 	
-0.143238 	-0.045624 	-0.068786 	-0.069203 	-0.069745 	-0.070032 	-0.070240 	-0.070484 	-0.070842 	-0.071359 	-0.072054 	-0.072930 	-0.073976 	-0.075179 	-0.076518 	-0.077974 	-0.079531 	-0.081173 	-0.082889 	-0.084670 	-0.086509 	-0.088403 	-0.090351 	-0.092355 	-0.094415 	-0.096536 	-0.098721 	-0.100976 	-0.103304 	-0.105711 	-0.108200 	-0.110777 	-0.113445 	-0.116206 	-0.119063 	-0.122018 	-0.125070 	-0.128219 	-0.131464 	-0.134802 	-0.138228 	-0.141738 	-0.145330 	-0.148985 	-0.152702 	-0.156475 	-0.160300 	-0.164173 	-0.168096 	-0.172073 	-0.176113 	-0.180232 	-0.184454 	-0.188813 	-0.193353 	-0.198128 	-0.203208 	-0.208668 	-0.214584 	-0.221228 	-0.247832 	-0.155698 	
-0.139934 	-0.041704 	-0.064970 	-0.065366 	-0.065868 	-0.066076 	-0.066159 	-0.066233 	-0.066382 	-0.066656 	-0.067085 	-0.067681 	-0.068441 	-0.069357 	-0.070415 	-0.071601 	-0.072900 	-0.074299 	-0.075786 	-0.077352 	-0.078991 	-0.080699 	-0.082473 	-0.084313 	-0.086219 	-0.088194 	-0.090240 	-0.092360 	-0.094558 	-0.096838 	-0.099203 	-0.101656 	-0.104200 	-0.106838 	-0.109571 	-0.112401 	-0.115327 	-0.118350 	-0.121468 	-0.124679 	-0.127981 	-0.131370 	-0.134846 	-0.138396 	-0.142019 	-0.145713 	-0.149476 	-0.153311 	-0.157223 	-0.161221 	-0.165318 	-0.169536 	-0.173902 	-0.178452 	-0.183230 	-0.188289 	-0.193694 	-0.199512 	-0.205811 	-0.212830 	-0.240009 	-0.147687 	
-0.136561 	-0.037784 	-0.061128 	-0.061498 	-0.061958 	-0.062093 	-0.062064 	-0.061987 	-0.061945 	-0.061998 	-0.062180 	-0.062511 	-0.062998 	-0.063636 	-0.064420 	-0.065336 	-0.066375 	-0.067525 	-0.068775 	-0.070116 	-0.071543 	-0.073050 	-0.074635 	-0.076295 	-0.078030 	-0.079841 	-0.081730 	-0.083699 	-0.085750 	-0.087886 	-0.090109 	-0.092422 	-0.094827 	-0.097325 	-0.099920 	-0.102610 	-0.105398 	-0.108282 	-0.111262 	-0.114338 	-0.117507 	-0.120769 	-0.124122 	-0.127568 	-0.131094 	-0.134708 	-0.138410 	-0.142207 	-0.146107 	-0.150123 	-0.154273 	-0.158581 	-0.163076 	-0.167796 	-0.172784 	-0.178092 	-0.183780 	-0.189909 	-0.196540 	-0.203882 	-0.231582 	-0.139075 	
-0.133128 	-0.033862 	-0.057263 	-0.057600 	-0.058017 	-0.058082 	-0.057951 	-0.057734 	-0.057519 	-0.057367 	-0.057319 	-0.057401 	-0.057627 	-0.057997 	-0.058511 	-0.059162 	-0.059940 	-0.060836 	-0.061843 	-0.062952 	-0.064156 	-0.065451 	-0.066833 	-0.068300 	-0.069850 	-0.071483 	-0.073200 	-0.075002 	-0.076890 	-0.078867 	-0.080933 	-0.083092 	-0.085343 	-0.087690 	-0.090133 	-0.092673 	-0.095311 	-0.098047 	-0.100882 	-0.103815 	-0.106847 	-0.109977 	-0.113207 	-0.116540 	-0.119969 	-0.123500 	-0.127139 	-0.130895 	-0.134779 	-0.138808 	-0.143002 	-0.147387 	-0.151993 	-0.156860 	-0.162029 	-0.167550 	-0.173479 	-0.179874 	-0.186787 	-0.194397 	-0.222569 	-0.129850 	
-0.129641 	-0.029940 	-0.053375 	-0.053673 	-0.054044 	-0.054042 	-0.053814 	-0.053469 	-0.053093 	-0.052750 	-0.052487 	-0.052334 	-0.052310 	-0.052422 	-0.052674 	-0.053061 	-0.053579 	-0.054222 	-0.054981 	-0.055851 	-0.056824 	-0.057898 	-0.059067 	-0.060328 	-0.061681 	-0.063123 	-0.064655 	-0.066278 	-0.067990 	-0.069795 	-0.071692 	-0.073683 	-0.075770 	-0.077954 	-0.080235 	-0.082615 	-0.085095 	-0.087675 	-0.090358 	-0.093143 	-0.096032 	-0.099027 	-0.102129 	-0.105346 	-0.108675 	-0.112122 	-0.115695 	-0.119405 	-0.123268 	-0.127301 	-0.131526 	-0.135972 	-0.140670 	-0.145658 	-0.150978 	-0.156676 	-0.162806 	-0.169420 	-0.176569 	-0.184397 	-0.212995 	-0.120062 	
-0.126105 	-0.026016 	-0.049468 	-0.049721 	-0.050043 	-0.049973 	-0.049653 	-0.049187 	-0.048660 	-0.048139 	-0.047673 	-0.047297 	-0.047034 	-0.046897 	-0.046893 	-0.047022 	-0.047282 	-0.047670 	-0.048179 	-0.048805 	-0.049543 	-0.050387 	-0.051334 	-0.052381 	-0.053526 	-0.054767 	-0.056103 	-0.057534 	-0.059060 	-0.060682 	-0.062399 	-0.064214 	-0.066126 	-0.068137 	-0.070248 	-0.072461 	-0.074775 	-0.077194 	-0.079718 	-0.082350 	-0.085092 	-0.087948 	-0.090921 	-0.094016 	-0.097244 	-0.100601 	-0.104103 	-0.107762 	-0.111595 	-0.115621 	-0.119865 	-0.124354 	-0.129122 	-0.134205 	-0.139643 	-0.145483 	-0.151774 	-0.158565 	-0.165905 	-0.173902 	-0.202879 	-0.109711 	
-0.122529 	-0.022092 	-0.045545 	-0.045747 	-0.046016 	-0.045878 	-0.045467 	-0.044885 	-0.044216 	-0.043526 	-0.042868 	-0.042280 	-0.041788 	-0.041410 	-0.041156 	-0.041032 	-0.041037 	-0.041171 	-0.041429 	-0.041809 	-0.042306 	-0.042915 	-0.043634 	-0.044459 	-0.045388 	-0.046419 	-0.047550 	-0.048781 	-0.050112 	-0.051541 	-0.053070 	-0.054699 	-0.056428 	-0.058260 	-0.060194 	-0.062232 	-0.064376 	-0.066628 	-0.068989 	-0.071464 	-0.074056 	-0.076769 	-0.079609 	-0.082582 	-0.085700 	-0.088964 	-0.092389 	-0.095988 	-0.099781 	-0.103788 	-0.108034 	-0.112548 	-0.117362 	-0.122513 	-0.128040 	-0.133986 	-0.140399 	-0.147326 	-0.154813 	-0.162933 	-0.192246 	-0.098814 	
-0.118918 	-0.018173 	-0.041609 	-0.041755 	-0.041966 	-0.041758 	-0.041258 	-0.040564 	-0.039759 	-0.038908 	-0.038066 	-0.037275 	-0.036563 	-0.035952 	-0.035456 	-0.035083 	-0.034836 	-0.034718 	-0.034726 	-0.034858 	-0.035111 	-0.035482 	-0.035967 	-0.036565 	-0.037271 	-0.038085 	-0.039004 	-0.040027 	-0.041154 	-0.042384 	-0.043717 	-0.045154 	-0.046694 	-0.048340 	-0.050091 	-0.051950 	-0.053918 	-0.055998 	-0.058194 	-0.060508 	-0.062946 	-0.065513 	-0.068216 	-0.071062 	-0.074065 	-0.077231 	-0.080570 	-0.084101 	-0.087843 	-0.091817 	-0.096049 	-0.100567 	-0.105404 	-0.110596 	-0.116181 	-0.122199 	-0.128698 	-0.135721 	-0.143312 	-0.151509 	-0.181115 	-0.087395 	
-0.115279 	-0.014259 	-0.037665 	-0.037749 	-0.037898 	-0.037617 	-0.037028 	-0.036225 	-0.035287 	-0.034282 	-0.033264 	-0.032276 	-0.031352 	-0.030515 	-0.029783 	-0.029166 	-0.028672 	-0.028304 	-0.028062 	-0.027947 	-0.027955 	-0.028084 	-0.028333 	-0.028698 	-0.029177 	-0.029769 	-0.030470 	-0.031280 	-0.032198 	-0.033223 	-0.034354 	-0.035593 	-0.036939 	-0.038394 	-0.039957 	-0.041633 	-0.043422 	-0.045327 	-0.047353 	-0.049503 	-0.051784 	-0.054201 	-0.056763 	-0.059478 	-0.062358 	-0.065419 	-0.068665 	-0.072118 	-0.075796 	-0.079723 	-0.083923 	-0.088425 	-0.093262 	-0.098469 	-0.104081 	-0.110139 	-0.116687 	-0.123769 	-0.131425 	-0.139654 	-0.169513 	-0.075473 	
-0.111619 	-0.010355 	-0.033718 	-0.033735 	-0.033815 	-0.033459 	-0.032780 	-0.031868 	-0.030801 	-0.029645 	-0.028457 	-0.027280 	-0.026150 	-0.025094 	-0.024131 	-0.023277 	-0.022539 	-0.021924 	-0.021435 	-0.021072 	-0.020835 	-0.020722 	-0.020732 	-0.020862 	-0.021111 	-0.021476 	-0.021955 	-0.022548 	-0.023252 	-0.024067 	-0.024993 	-0.026030 	-0.027177 	-0.028437 	-0.029810 	-0.031298 	-0.032904 	-0.034632 	-0.036484 	-0.038468 	-0.040588 	-0.042851 	-0.045268 	-0.047848 	-0.050601 	-0.053547 	-0.056691 	-0.060054 	-0.063655 	-0.067518 	-0.071668 	-0.076135 	-0.080948 	-0.086142 	-0.091753 	-0.097819 	-0.104383 	-0.111486 	-0.119169 	-0.127390 	-0.157465 	-0.063075 	
-0.107945 	-0.006465 	-0.029772 	-0.029715 	-0.029723 	-0.029287 	-0.028516 	-0.027496 	-0.026301 	-0.024999 	-0.023644 	-0.022283 	-0.020953 	-0.019683 	-0.018496 	-0.017408 	-0.016432 	-0.015573 	-0.014839 	-0.014231 	-0.013749 	-0.013394 	-0.013164 	-0.013059 	-0.013075 	-0.013211 	-0.013466 	-0.013838 	-0.014325 	-0.014927 	-0.015644 	-0.016475 	-0.017421 	-0.018483 	-0.019662 	-0.020961 	-0.022381 	-0.023928 	-0.025605 	-0.027418 	-0.029374 	-0.031481 	-0.033747 	-0.036185 	-0.038806 	-0.041626 	-0.044659 	-0.047920 	-0.051431 	-0.055215 	-0.059298 	-0.063706 	-0.068473 	-0.073629 	-0.079211 	-0.085255 	-0.091801 	-0.098891 	-0.106564 	-0.114733 	-0.144986 	-0.050205 	
-0.104263 	-0.002593 	-0.025832 	-0.025696 	-0.025627 	-0.025107 	-0.024241 	-0.023110 	-0.021789 	-0.020342 	-0.018824 	-0.017283 	-0.015758 	-0.014280 	-0.012873 	-0.011557 	-0.010345 	-0.009248 	-0.008272 	-0.007420 	-0.006696 	-0.006100 	-0.005631 	-0.005289 	-0.005072 	-0.004979 	-0.005007 	-0.005157 	-0.005425 	-0.005813 	-0.006318 	-0.006942 	-0.007684 	-0.008545 	-0.009528 	-0.010635 	-0.011868 	-0.013231 	-0.014730 	-0.016369 	-0.018158 	-0.020103 	-0.022215 	-0.024504 	-0.026984 	-0.029671 	-0.032583 	-0.035730 	-0.039137 	-0.042825 	-0.046821 	-0.051151 	-0.055848 	-0.060942 	-0.066467 	-0.072459 	-0.078957 	-0.086001 	-0.093629 	-0.101707 	-0.132103 	-0.036895 	
-0.100580 	0.001256 	-0.021903 	-0.021682 	-0.021530 	-0.020922 	-0.019958 	-0.018715 	-0.017266 	-0.015675 	-0.013996 	-0.012278 	-0.010562 	-0.008880 	-0.007259 	-0.005719 	-0.004277 	-0.002945 	-0.001730 	-0.000639 	0.000325 	0.001160 	0.001867 	0.002444 	0.002894 	0.003217 	0.003415 	0.003489 	0.003440 	0.003269 	0.002976 	0.002562 	0.002025 	0.001365 	0.000580 	-0.000332 	-0.001375 	-0.002553 	-0.003870 	-0.005334 	-0.006951 	-0.008730 	-0.010682 	-0.012817 	-0.015150 	-0.017695 	-0.020473 	-0.023493 	-0.026780 	-0.030356 	-0.034247 	-0.038479 	-0.043082 	-0.048089 	-0.053531 	-0.059444 	-0.065865 	-0.072831 	-0.080381 	-0.088330 	-0.118838 	-0.023159 	
-0.096902 	0.005078 	-0.017990 	-0.017679 	-0.017439 	-0.016737 	-0.015670 	-0.014313 	-0.012735 	-0.010999 	-0.009160 	-0.007268 	-0.005363 	-0.003481 	-0.001649 	0.000110 	0.001777 	0.003340 	0.004788 	0.006115 	0.007315 	0.008387 	0.009328 	0.010140 	0.010821 	0.011373 	0.011797 	0.012094 	0.012265 	0.012310 	0.012231 	0.012026 	0.011696 	0.011239 	0.010653 	0.009937 	0.009085 	0.008095 	0.006961 	0.005677 	0.004235 	0.002626 	0.000841 	-0.001134 	-0.003311 	-0.005705 	-0.008336 	-0.011219 	-0.014371 	-0.017818 	-0.021584 	-0.025697 	-0.030185 	-0.035080 	-0.040414 	-0.046221 	-0.052536 	-0.059396 	-0.066837 	-0.074621 	-0.105205 	-0.009001 	
-0.093229 	0.008869 	-0.014098 	-0.013693 	-0.013358 	-0.012558 	-0.011383 	-0.009907 	-0.008197 	-0.006315 	-0.004316 	-0.002250 	-0.000160 	0.001920 	0.003958 	0.005931 	0.007819 	0.009607 	0.011284 	0.012842 	0.014275 	0.015580 	0.016754 	0.017796 	0.018707 	0.019486 	0.020135 	0.020654 	0.021044 	0.021306 	0.021439 	0.021445 	0.021321 	0.021068 	0.020682 	0.020162 	0.019504 	0.018703 	0.017755 	0.016653 	0.015390 	0.013956 	0.012342 	0.010536 	0.008523 	0.006290 	0.003819 	0.001088 	-0.001916 	-0.005217 	-0.008840 	-0.012813 	-0.017163 	-0.021922 	-0.027123 	-0.032797 	-0.038980 	-0.045708 	-0.053016 	-0.060605 	-0.091242 	0.005520 	
-0.089577 	0.012621 	-0.010234 	-0.009729 	-0.009294 	-0.008388 	-0.007100 	-0.005500 	-0.003653 	-0.001623 	0.000537 	0.002775 	0.005050 	0.007322 	0.009563 	0.011745 	0.013849 	0.015858 	0.017759 	0.019544 	0.021206 	0.022739 	0.024142 	0.025412 	0.026549 	0.027553 	0.028425 	0.029165 	0.029773 	0.030250 	0.030596 	0.030812 	0.030895 	0.030845 	0.030661 	0.030338 	0.029874 	0.029265 	0.028505 	0.027588 	0.026507 	0.025253 	0.023815 	0.022183 	0.020343 	0.018279 	0.015977 	0.013413 	0.010576 	0.007439 	0.003979 	0.000169 	-0.004021 	-0.008620 	-0.013662 	-0.019178 	-0.025205 	-0.031775 	-0.038926 	-0.046295 	-0.076966 	0.020376 	
