
 ########## Data for k = 0 ############ 
-0.132369 	-0.136699 	-0.140904 	-0.145127 	-0.149366 	-0.153625 	-0.157901 	-0.162191 	-0.166487 	-0.170776 	-0.175043 	-0.179267 	-0.183421 	-0.187474 	-0.191394 	-0.195120 	-0.198615 	-0.201823 	-0.204681 	-0.207117 	-0.209051 	-0.210394 	-0.211050 	-0.210915 	-0.209880 	-0.207833 	-0.204666 	-0.200276 	-0.194574 	-0.187471 	-0.179188 	-0.168671 	
-0.125687 	-0.129874 	-0.133726 	-0.137649 	-0.141598 	-0.145586 	-0.149617 	-0.153690 	-0.157801 	-0.161943 	-0.166105 	-0.170270 	-0.174417 	-0.178518 	-0.182546 	-0.186442 	-0.190173 	-0.193685 	-0.196917 	-0.199799 	-0.202251 	-0.204184 	-0.205497 	-0.206081 	-0.205819 	-0.204591 	-0.202273 	-0.198744 	-0.193897 	-0.187617 	-0.180090 	-0.170282 	
-0.118584 	-0.122470 	-0.125914 	-0.129481 	-0.133090 	-0.136761 	-0.140498 	-0.144306 	-0.148184 	-0.152131 	-0.156138 	-0.160196 	-0.164287 	-0.168388 	-0.172479 	-0.176506 	-0.180434 	-0.184216 	-0.187793 	-0.191098 	-0.194053 	-0.196568 	-0.198540 	-0.199857 	-0.200396 	-0.200025 	-0.198609 	-0.196012 	-0.192106 	-0.186759 	-0.180103 	-0.171290 	
-0.110866 	-0.114465 	-0.117459 	-0.120632 	-0.123858 	-0.127165 	-0.130562 	-0.134057 	-0.137654 	-0.141356 	-0.145159 	-0.149058 	-0.153042 	-0.157093 	-0.161191 	-0.165309 	-0.169389 	-0.173401 	-0.177288 	-0.180986 	-0.184419 	-0.187499 	-0.190125 	-0.192180 	-0.193536 	-0.194054 	-0.193586 	-0.191980 	-0.189088 	-0.184755 	-0.179072 	-0.171315 	
-0.102563 	-0.105874 	-0.108385 	-0.111124 	-0.113923 	-0.116822 	-0.119833 	-0.122967 	-0.126234 	-0.129640 	-0.133187 	-0.136876 	-0.140701 	-0.144652 	-0.148709 	-0.152859 	-0.157042 	-0.161236 	-0.165388 	-0.169440 	-0.173319 	-0.176941 	-0.180203 	-0.182991 	-0.185173 	-0.186603 	-0.187121 	-0.186561 	-0.184754 	-0.181517 	-0.176896 	-0.170194 	
-0.093882 	-0.096757 	-0.098735 	-0.100985 	-0.103310 	-0.105756 	-0.108334 	-0.111060 	-0.113948 	-0.117009 	-0.120249 	-0.123675 	-0.127287 	-0.131081 	-0.135043 	-0.139168 	-0.143400 	-0.147723 	-0.152090 	-0.156449 	-0.160734 	-0.164862 	-0.168736 	-0.172242 	-0.175248 	-0.177601 	-0.179136 	-0.179672 	-0.179022 	-0.176988 	-0.173544 	-0.168251 	
-0.084646 	-0.087091 	-0.088497 	-0.090225 	-0.092037 	-0.093986 	-0.096088 	-0.098361 	-0.100822 	-0.103488 	-0.106370 	-0.109480 	-0.112823 	-0.116403 	-0.120211 	-0.124252 	-0.128475 	-0.132869 	-0.137396 	-0.142010 	-0.146649 	-0.151241 	-0.155691 	-0.159890 	-0.163705 	-0.166983 	-0.169552 	-0.171218 	-0.171778 	-0.171010 	-0.168839 	-0.164989 	
-0.074874 	-0.076885 	-0.077691 	-0.078861 	-0.080121 	-0.081533 	-0.083116 	-0.084891 	-0.086881 	-0.089103 	-0.091577 	-0.094318 	-0.097337 	-0.100643 	-0.104237 	-0.108121 	-0.112285 	-0.116688 	-0.121316 	-0.126124 	-0.131063 	-0.136065 	-0.141045 	-0.145899 	-0.150498 	-0.154690 	-0.158298 	-0.161120 	-0.162935 	-0.163496 	-0.162675 	-0.160223 	
-0.064745 	-0.066185 	-0.066345 	-0.066909 	-0.067575 	-0.068410 	-0.069432 	-0.070668 	-0.072141 	-0.073875 	-0.075892 	-0.078213 	-0.080854 	-0.083832 	-0.087155 	-0.090826 	-0.094858 	-0.099205 	-0.103865 	-0.108803 	-0.113976 	-0.119328 	-0.124782 	-0.130243 	-0.135588 	-0.140669 	-0.145310 	-0.149304 	-0.152419 	-0.154397 	-0.155027 	-0.154388 	
-0.054079 	-0.054945 	-0.054427 	-0.054356 	-0.054395 	-0.054617 	-0.055042 	-0.055699 	-0.056614 	-0.057816 	-0.059331 	-0.061183 	-0.063396 	-0.065991 	-0.068985 	-0.072386 	-0.076219 	-0.080441 	-0.085064 	-0.090059 	-0.095397 	-0.101029 	-0.106893 	-0.112901 	-0.118941 	-0.124873 	-0.130523 	-0.135684 	-0.140113 	-0.143538 	-0.145697 	-0.146853 	
-0.042838 	-0.043136 	-0.041923 	-0.041188 	-0.040569 	-0.040143 	-0.039936 	-0.039977 	-0.040297 	-0.040928 	-0.041897 	-0.043237 	-0.044973 	-0.047134 	-0.049743 	-0.052814 	-0.056382 	-0.060413 	-0.064928 	-0.069909 	-0.075335 	-0.081173 	-0.087372 	-0.093858 	-0.100530 	-0.107260 	-0.113882 	-0.120190 	-0.125938 	-0.130834 	-0.134570 	-0.137406 	
-0.031184 	-0.030767 	-0.028819 	-0.027377 	-0.026064 	-0.024959 	-0.024086 	-0.023479 	-0.023169 	-0.023192 	-0.023579 	-0.024365 	-0.025581 	-0.027260 	-0.029430 	-0.032116 	-0.035353 	-0.039132 	-0.043469 	-0.048363 	-0.053801 	-0.059766 	-0.066220 	-0.073104 	-0.080333 	-0.087795 	-0.095336 	-0.102761 	-0.109826 	-0.116244 	-0.121625 	-0.126608 	
-0.018863 	-0.017723 	-0.015018 	-0.012849 	-0.010817 	-0.009006 	-0.007440 	-0.006154 	-0.005185 	-0.004569 	-0.004341 	-0.004539 	-0.005198 	-0.006353 	-0.008038 	-0.010287 	-0.013127 	-0.016602 	-0.020695 	-0.025430 	-0.030803 	-0.036811 	-0.043435 	-0.050631 	-0.058332 	-0.066445 	-0.074834 	-0.083318 	-0.091660 	-0.099574 	-0.106639 	-0.113668 	
-0.005700 	-0.003891 	-0.000422 	0.002493 	0.005265 	0.007806 	0.010090 	0.012076 	0.013729 	0.015008 	0.015876 	0.016293 	0.016221 	0.015621 	0.014455 	0.012684 	0.010278 	0.007180 	0.003400 	-0.001103 	-0.006336 	-0.012307 	-0.019014 	-0.026432 	-0.034511 	-0.043181 	-0.052334 	-0.061802 	-0.071364 	-0.080738 	-0.089486 	-0.098335 	
0.008110 	0.010798 	0.015060 	0.018762 	0.022303 	0.025600 	0.028623 	0.031333 	0.033689 	0.035650 	0.037178 	0.038230 	0.038765 	0.038743 	0.038120 	0.036855 	0.034913 	0.032234 	0.028817 	0.024612 	0.019594 	0.013745 	0.007056 	-0.000481 	-0.008843 	-0.017975 	-0.027795 	-0.038161 	-0.048881 	-0.059705 	-0.070144 	-0.081313 	
0.023018 	0.026585 	0.031646 	0.036152 	0.040483 	0.044556 	0.048337 	0.051786 	0.054860 	0.057516 	0.059717 	0.061417 	0.062572 	0.063143 	0.063082 	0.062342 	0.060888 	0.058653 	0.055626 	0.051753 	0.046999 	0.041331 	0.034736 	0.027184 	0.018661 	0.009205 	-0.001154 	-0.012311 	-0.024085 	-0.036257 	-0.048360 	-0.061618 	
0.039408 	0.043740 	0.049591 	0.054913 	0.060052 	0.064916 	0.069466 	0.073661 	0.077459 	0.080814 	0.083691 	0.086043 	0.087822 	0.088993 	0.089502 	0.089296 	0.088344 	0.086572 	0.083954 	0.080442 	0.075985 	0.070535 	0.064075 	0.056559 	0.047952 	0.038281 	0.027541 	0.015767 	0.003106 	-0.010282 	-0.023983 	-0.038915 	
0.056976 	0.062455 	0.069144 	0.075346 	0.081319 	0.086987 	0.092306 	0.097244 	0.101760 	0.105804 	0.109348 	0.112346 	0.114741 	0.116505 	0.117584 	0.117911 	0.117462 	0.116164 	0.113961 	0.110824 	0.106690 	0.101483 	0.095195 	0.087767 	0.079123 	0.069294 	0.058255 	0.045976 	0.032594 	0.018179 	0.002996 	-0.014114 	
0.076599 	0.083275 	0.090815 	0.097910 	0.104707 	0.111168 	0.117234 	0.122885 	0.128102 	0.132809 	0.136990 	0.140621 	0.143607 	0.145938 	0.147582 	0.148425 	0.148462 	0.147654 	0.145855 	0.143085 	0.139303 	0.134348 	0.128243 	0.120960 	0.112315 	0.102373 	0.091135 	0.078424 	0.064408 	0.049163 	0.032646 	0.013971 	
0.099069 	0.107478 	0.115678 	0.123539 	0.131007 	0.138197 	0.144940 	0.151179 	0.157061 	0.162376 	0.167058 	0.171293 	0.174821 	0.177563 	0.179751 	0.181066 	0.181415 	0.181078 	0.179650 	0.177049 	0.173623 	0.168900 	0.162764 	0.155650 	0.147011 	0.136752 	0.125386 	0.112320 	0.097552 	0.081675 	0.064174 	0.045345 	

 ########## Data for k = 1 ############ 
0.094034 	0.087549 	0.080691 	0.073272 	0.065297 	0.056955 	0.048068 	0.038657 	0.028905 	0.018659 	0.007963 	-0.003014 	-0.014383 	-0.026073 	-0.037947 	-0.050051 	-0.062271 	-0.074518 	-0.086736 	-0.098753 	-0.110568 	-0.121981 	-0.132762 	-0.143037 	-0.152426 	-0.160655 	-0.168015 	-0.173930 	-0.178115 	-0.181061 	-0.182016 	-0.180762 	
0.099403 	0.094000 	0.087150 	0.079677 	0.071631 	0.063071 	0.053983 	0.044380 	0.034303 	0.023743 	0.012726 	0.001297 	-0.010536 	-0.022720 	-0.035197 	-0.047918 	-0.060811 	-0.073797 	-0.086780 	-0.099649 	-0.112304 	-0.124593 	-0.136363 	-0.147502 	-0.157796 	-0.167063 	-0.175194 	-0.181935 	-0.187105 	-0.190658 	-0.192391 	-0.192483 	
0.104819 	0.098882 	0.091782 	0.084047 	0.075732 	0.066881 	0.057484 	0.047557 	0.037127 	0.026187 	0.014765 	0.002897 	-0.009402 	-0.022080 	-0.035088 	-0.048383 	-0.061886 	-0.075522 	-0.089201 	-0.102802 	-0.116223 	-0.129317 	-0.141919 	-0.153899 	-0.165053 	-0.175180 	-0.184136 	-0.191679 	-0.197602 	-0.201806 	-0.204080 	-0.204388 	
0.110289 	0.104230 	0.097035 	0.089163 	0.080676 	0.071613 	0.061981 	0.051793 	0.041064 	0.029798 	0.018016 	0.005742 	-0.007000 	-0.020164 	-0.033708 	-0.047582 	-0.061715 	-0.076031 	-0.090437 	-0.104819 	-0.119059 	-0.133013 	-0.146519 	-0.159415 	-0.171505 	-0.182583 	-0.192460 	-0.200905 	-0.207706 	-0.212693 	-0.215675 	-0.216538 	
0.115770 	0.109554 	0.102237 	0.094231 	0.085587 	0.076336 	0.066489 	0.056058 	0.045052 	0.033478 	0.021353 	0.008695 	-0.004471 	-0.018103 	-0.032161 	-0.046596 	-0.061343 	-0.076325 	-0.091448 	-0.106602 	-0.121662 	-0.136482 	-0.150897 	-0.164733 	-0.177787 	-0.189847 	-0.200696 	-0.210097 	-0.217820 	-0.223654 	-0.227386 	-0.228847 	
0.121240 	0.114896 	0.107470 	0.099349 	0.090572 	0.081163 	0.071131 	0.060486 	0.049235 	0.037382 	0.024941 	0.011927 	-0.001638 	-0.015715 	-0.030265 	-0.045243 	-0.060586 	-0.076219 	-0.092049 	-0.107968 	-0.123847 	-0.139539 	-0.154877 	-0.169674 	-0.183724 	-0.196803 	-0.208675 	-0.219090 	-0.227796 	-0.234547 	-0.239101 	-0.241229 	
0.126671 	0.120198 	0.112684 	0.104469 	0.095582 	0.086040 	0.075851 	0.065021 	0.053552 	0.041451 	0.028723 	0.015383 	0.001450 	-0.013045 	-0.028060 	-0.043553 	-0.059467 	-0.075728 	-0.092247 	-0.108914 	-0.125603 	-0.142164 	-0.158426 	-0.174199 	-0.189267 	-0.203396 	-0.216334 	-0.227815 	-0.237563 	-0.245300 	-0.250754 	-0.253670 	
0.132005 	0.125461 	0.117865 	0.109567 	0.100588 	0.090936 	0.080616 	0.069629 	0.057975 	0.045655 	0.032674 	0.019041 	0.004773 	-0.010106 	-0.025552 	-0.041529 	-0.057982 	-0.074841 	-0.092021 	-0.109414 	-0.126895 	-0.144313 	-0.161497 	-0.178250 	-0.194351 	-0.209556 	-0.223599 	-0.236195 	-0.247045 	-0.255843 	-0.262281 	-0.266050 	
0.137254 	0.130633 	0.122968 	0.114603 	0.105551 	0.095813 	0.085388 	0.074273 	0.062465 	0.049961 	0.036763 	0.022874 	0.008308 	-0.006915 	-0.022755 	-0.039177 	-0.056131 	-0.073553 	-0.091360 	-0.109448 	-0.127695 	-0.145951 	-0.164044 	-0.181774 	-0.198916 	-0.215216 	-0.230394 	-0.244149 	-0.256159 	-0.266089 	-0.273600 	-0.278346 	
0.142344 	0.135650 	0.127944 	0.119534 	0.110431 	0.100630 	0.090127 	0.078914 	0.066985 	0.054333 	0.040955 	0.026851 	0.012029 	-0.003496 	-0.019687 	-0.036509 	-0.053921 	-0.071862 	-0.090254 	-0.109000 	-0.127978 	-0.147044 	-0.166025 	-0.184721 	-0.202902 	-0.220308 	-0.236646 	-0.251598 	-0.264820 	-0.275948 	-0.284611 	-0.290445 	
0.147208 	0.140506 	0.132767 	0.124326 	0.115189 	0.105348 	0.094793 	0.083513 	0.071496 	0.058733 	0.045215 	0.030938 	0.015906 	0.000128 	-0.016367 	-0.033542 	-0.051361 	-0.069771 	-0.088700 	-0.108057 	-0.127725 	-0.147563 	-0.167403 	-0.187044 	-0.206254 	-0.224768 	-0.242283 	-0.258465 	-0.272950 	-0.285345 	-0.295241 	-0.302195 	
0.151899 	0.145149 	0.137386 	0.128930 	0.119780 	0.109922 	0.099342 	0.088025 	0.075956 	0.063119 	0.049503 	0.035099 	0.019905 	0.003925 	-0.012821 	-0.030294 	-0.048466 	-0.067290 	-0.086701 	-0.106615 	-0.126922 	-0.147487 	-0.168145 	-0.188700 	-0.208919 	-0.228532 	-0.247231 	-0.264667 	-0.280456 	-0.294181 	-0.305404 	-0.313656 	
0.156293 	0.149507 	0.141747 	0.133298 	0.124157 	0.114306 	0.103729 	0.092407 	0.080319 	0.067448 	0.053777 	0.039293 	0.023987 	0.007860 	-0.009079 	-0.026793 	-0.045257 	-0.064433 	-0.084265 	-0.104675 	-0.125562 	-0.146798 	-0.168226 	-0.189653 	-0.210849 	-0.231543 	-0.251421 	-0.270124 	-0.287248 	-0.302351 	-0.314961 	-0.324600 	
0.160320 	0.153569 	0.145822 	0.137392 	0.128277 	0.118457 	0.107909 	0.096611 	0.084541 	0.071675 	0.057993 	0.043477 	0.028113 	0.011895 	-0.005177 	-0.023070 	-0.041762 	-0.061224 	-0.081407 	-0.102245 	-0.123644 	-0.145487 	-0.167624 	-0.189870 	-0.212000 	-0.233745 	-0.254788 	-0.274760 	-0.293246 	-0.309776 	-0.323838 	-0.334843 	
0.164076 	0.157290 	0.149558 	0.141163 	0.132094 	0.122325 	0.111833 	0.100591 	0.088572 	0.075752 	0.062104 	0.047605 	0.032237 	0.015986 	-0.001155 	-0.019164 	-0.038014 	-0.057689 	-0.078151 	-0.099340 	-0.121176 	-0.143552 	-0.166328 	-0.189329 	-0.212338 	-0.235089 	-0.257267 	-0.278499 	-0.298356 	-0.316351 	-0.331950 	-0.344554 	
0.167390 	0.160591 	0.152902 	0.144562 	0.135558 	0.125864 	0.115454 	0.104297 	0.092366 	0.079629 	0.066058 	0.051626 	0.036307 	0.020084 	0.002941 	-0.015113 	-0.034051 	-0.053865 	-0.074524 	-0.095984 	-0.118174 	-0.141000 	-0.164334 	-0.188014 	-0.211831 	-0.235531 	-0.258800 	-0.281265 	-0.302487 	-0.321959 	-0.339120 	-0.353370 	
0.170190 	0.163462 	0.155824 	0.147550 	0.138628 	0.129029 	0.118725 	0.107683 	0.095871 	0.083256 	0.069806 	0.055488 	0.040273 	0.024137 	0.007058 	-0.010967 	-0.029919 	-0.049791 	-0.070566 	-0.092208 	-0.114662 	-0.137846 	-0.161647 	-0.185917 	-0.210462 	-0.235038 	-0.259340 	-0.282998 	-0.305569 	-0.326532 	-0.345283 	-0.361087 	
0.172623 	0.165865 	0.158277 	0.150081 	0.141257 	0.131774 	0.121599 	0.110698 	0.099038 	0.086582 	0.073295 	0.059140 	0.044083 	0.028093 	0.011144 	-0.006781 	-0.025670 	-0.045518 	-0.066320 	-0.088052 	-0.110673 	-0.134115 	-0.158282 	-0.183043 	-0.208219 	-0.233582 	-0.258840 	-0.283631 	-0.307514 	-0.329961 	-0.350363 	-0.368001 	
0.174471 	0.167720 	0.160208 	0.152109 	0.143401 	0.134053 	0.124030 	0.113297 	0.101819 	0.089557 	0.076472 	0.062526 	0.047679 	0.031896 	0.015142 	-0.002613 	-0.021361 	-0.041101 	-0.061839 	-0.083564 	-0.106249 	-0.129842 	-0.154265 	-0.179404 	-0.205102 	-0.231148 	-0.257268 	-0.283112 	-0.308245 	-0.332134 	-0.354154 	-0.373605 	
0.175664 	0.169018 	0.161593 	0.153600 	0.145021 	0.135824 	0.125973 	0.115433 	0.104166 	0.092130 	0.079287 	0.065592 	0.051005 	0.035484 	0.018989 	0.001481 	-0.017049 	-0.036596 	-0.057178 	-0.078798 	-0.101441 	-0.125072 	-0.149632 	-0.175028 	-0.201124 	-0.227733 	-0.254604 	-0.281405 	-0.307714 	-0.333001 	-0.356613 	-0.377689 	
0.176400 	0.169733 	0.162388 	0.154511 	0.146076 	0.137046 	0.127388 	0.117062 	0.106031 	0.094254 	0.081687 	0.068285 	0.054004 	0.038798 	0.022622 	0.005433 	-0.012796 	-0.032067 	-0.052403 	-0.073817 	-0.096308 	-0.119859 	-0.144430 	-0.169950 	-0.196310 	-0.223346 	-0.250836 	-0.278472 	-0.305855 	-0.332470 	-0.357682 	-0.380690 	
0.176417 	0.169782 	0.162546 	0.154803 	0.146526 	0.137681 	0.128232 	0.118142 	0.107373 	0.095882 	0.083624 	0.070554 	0.056624 	0.041785 	0.025986 	0.009181 	-0.008672 	-0.027584 	-0.047581 	-0.068687 	-0.090915 	-0.114265 	-0.138716 	-0.164221 	-0.190696 	-0.218010 	-0.245968 	-0.274296 	-0.302619 	-0.330443 	-0.357140 	-0.381963 	
0.175652 	0.169164 	0.162050 	0.154449 	0.146341 	0.137692 	0.128469 	0.118635 	0.108149 	0.096971 	0.085054 	0.072351 	0.058813 	0.044387 	0.029021 	0.012662 	-0.004744 	-0.023217 	-0.042784 	-0.063483 	-0.085337 	-0.108362 	-0.132557 	-0.157901 	-0.184336 	-0.211763 	-0.240023 	-0.268881 	-0.297998 	-0.326909 	-0.354986 	-0.381313 	
0.174348 	0.167864 	0.160863 	0.153413 	0.145485 	0.137047 	0.128065 	0.118504 	0.108323 	0.097481 	0.085933 	0.073630 	0.060521 	0.046554 	0.031671 	0.015816 	-0.001076 	-0.019033 	-0.038084 	-0.058279 	-0.079650 	-0.102226 	-0.126030 	-0.151062 	-0.177293 	-0.204656 	-0.233035 	-0.262235 	-0.291965 	-0.321808 	-0.351192 	-0.379322 	
0.172209 	0.165795 	0.158942 	0.151662 	0.143929 	0.135716 	0.126991 	0.117719 	0.107864 	0.097382 	0.086228 	0.074354 	0.061708 	0.048236 	0.033880 	0.018579 	0.002268 	-0.015100 	-0.033555 	-0.053152 	-0.073933 	-0.095941 	-0.119217 	-0.143785 	-0.169643 	-0.196758 	-0.225055 	-0.254390 	-0.284520 	-0.315079 	-0.345544 	-0.375230 	
0.169172 	0.162977 	0.156283 	0.149177 	0.141647 	0.133669 	0.125214 	0.116249 	0.106738 	0.096638 	0.085903 	0.074487 	0.062336 	0.049396 	0.035608 	0.020911 	0.005239 	-0.011466 	-0.029246 	-0.048173 	-0.068273 	-0.089600 	-0.112215 	-0.136167 	-0.161478 	-0.188151 	-0.216159 	-0.245406 	-0.275713 	-0.306774 	-0.338108 	-0.368891 	
0.165526 	0.159399 	0.152854 	0.145933 	0.138617 	0.130888 	0.122719 	0.114078 	0.104930 	0.095232 	0.084941 	0.074008 	0.062379 	0.050002 	0.036817 	0.022762 	0.007770 	-0.008221 	-0.025263 	-0.043414 	-0.062724 	-0.083257 	-0.105082 	-0.128286 	-0.152900 	-0.178941 	-0.206438 	-0.235353 	-0.265577 	-0.296886 	-0.328906 	-0.361022 	
0.160949 	0.154971 	0.148618 	0.141902 	0.134816 	0.127351 	0.119485 	0.111187 	0.102424 	0.093152 	0.083326 	0.072903 	0.061826 	0.050042 	0.037497 	0.024122 	0.009854 	-0.005373 	-0.021622 	-0.038946 	-0.057397 	-0.077052 	-0.097983 	-0.120262 	-0.143975 	-0.169184 	-0.195973 	-0.224331 	-0.254192 	-0.285424 	-0.317762 	-0.350810 	
0.155401 	0.149743 	0.143575 	0.137060 	0.130210 	0.123026 	0.115481 	0.107547 	0.099192 	0.090367 	0.081031 	0.071145 	0.060646 	0.049484 	0.037612 	0.024954 	0.011447 	-0.002967 	-0.018366 	-0.034800 	-0.052314 	-0.071006 	-0.090951 	-0.112213 	-0.134911 	-0.159126 	-0.184920 	-0.212408 	-0.241634 	-0.272529 	-0.304862 	-0.338218 	
0.149194 	0.143706 	0.137688 	0.131380 	0.124785 	0.117906 	0.110709 	0.103161 	0.095241 	0.086888 	0.078063 	0.068741 	0.058846 	0.048330 	0.037167 	0.025259 	0.012546 	-0.001005 	-0.015503 	-0.030993 	-0.047492 	-0.065140 	-0.084010 	-0.104131 	-0.125685 	-0.148771 	-0.173418 	-0.199838 	-0.228114 	-0.258195 	-0.290218 	-0.324030 	
0.141983 	0.136860 	0.131137 	0.125146 	0.118887 	0.112375 	0.105575 	0.098450 	0.090994 	0.083142 	0.074846 	0.066106 	0.056835 	0.046972 	0.036530 	0.025390 	0.013475 	0.000806 	-0.012769 	-0.027312 	-0.042773 	-0.059338 	-0.077109 	-0.096036 	-0.116368 	-0.138252 	-0.161626 	-0.186811 	-0.213972 	-0.242965 	-0.274093 	-0.307433 	
0.133753 	0.128105 	0.122386 	0.116533 	0.110492 	0.104307 	0.097878 	0.091143 	0.084185 	0.076859 	0.069097 	0.061020 	0.052434 	0.043259 	0.033660 	0.023382 	0.012322 	0.000702 	-0.011811 	-0.025311 	-0.039507 	-0.054802 	-0.071342 	-0.088771 	-0.107623 	-0.128125 	-0.149817 	-0.173431 	-0.199240 	-0.226611 	-0.256477 	-0.288940 	

 ########## Data for k = 2 ############ 
