"Time_Iter","Outer_Iter","Inner_Iter",     "rms[T]"     
          0,           0,         813,      -8.921036306
          0,           0,         814,      -8.922669469
          0,           0,         815,       -8.92430262
          0,           0,         816,       -8.92593576
          0,           0,         817,      -8.927568888
          0,           0,         818,      -8.929202005
          0,           0,         819,       -8.93083511
          0,           0,         820,      -8.932468205
          0,           0,         821,      -8.934101289
          0,           0,         822,      -8.935734362
          0,           0,         823,      -8.937367424
          0,           0,         824,      -8.939000475
          0,           0,         825,      -8.940633516
          0,           0,         826,      -8.942266547
          0,           0,         827,      -8.943899567
          0,           0,         828,      -8.945532578
          0,           0,         829,      -8.947165578
          0,           0,         830,      -8.948798568
          0,           0,         831,      -8.950431549
          0,           0,         832,       -8.95206452
          0,           0,         833,      -8.953697481
          0,           0,         834,      -8.955330433
          0,           0,         835,      -8.956963375
          0,           0,         836,      -8.958596308
          0,           0,         837,      -8.960229232
          0,           0,         838,      -8.961862147
          0,           0,         839,      -8.963495054
          0,           0,         840,      -8.965127951
          0,           0,         841,      -8.966760839
          0,           0,         842,      -8.968393719
          0,           0,         843,       -8.97002659
          0,           0,         844,      -8.971659453
          0,           0,         845,      -8.973292307
          0,           0,         846,      -8.974925153
          0,           0,         847,      -8.976557991
          0,           0,         848,      -8.978190821
          0,           0,         849,      -8.979823643
          0,           0,         850,      -8.981456457
          0,           0,         851,      -8.983089263
          0,           0,         852,      -8.984722061
          0,           0,         853,      -8.986354852
          0,           0,         854,      -8.987987635
          0,           0,         855,      -8.989620411
          0,           0,         856,      -8.991253179
          0,           0,         857,       -8.99288594
          0,           0,         858,      -8.994518694
          0,           0,         859,       -8.99615144
          0,           0,         860,       -8.99778418
          0,           0,         861,      -8.999416912
          0,           0,         862,      -9.001049638
          0,           0,         863,      -9.002682356
          0,           0,         864,      -9.004315068
          0,           0,         865,      -9.005947773
          0,           0,         866,      -9.007580472
          0,           0,         867,      -9.009213164
          0,           0,         868,       -9.01084585
          0,           0,         869,      -9.012478529
          0,           0,         870,      -9.014111202
          0,           0,         871,      -9.015743869
          0,           0,         872,      -9.017376529
          0,           0,         873,      -9.019009183
          0,           0,         874,      -9.020641832
          0,           0,         875,      -9.022274474
          0,           0,         876,       -9.02390711
          0,           0,         877,      -9.025539741
          0,           0,         878,      -9.027172366
          0,           0,         879,      -9.028804985
          0,           0,         880,      -9.030437598
          0,           0,         881,      -9.032070206
          0,           0,         882,      -9.033702808
          0,           0,         883,      -9.035335405
          0,           0,         884,      -9.036967997
          0,           0,         885,      -9.038600583
          0,           0,         886,      -9.040233164
          0,           0,         887,      -9.041865739
          0,           0,         888,       -9.04349831
          0,           0,         889,      -9.045130875
          0,           0,         890,      -9.046763435
          0,           0,         891,       -9.04839599
          0,           0,         892,      -9.050028541
          0,           0,         893,      -9.051661086
          0,           0,         894,      -9.053293627
          0,           0,         895,      -9.054926163
          0,           0,         896,      -9.056558694
          0,           0,         897,       -9.05819122
          0,           0,         898,      -9.059823742
          0,           0,         899,      -9.061456259
          0,           0,         900,      -9.063088772
          0,           0,         901,       -9.06472128
          0,           0,         902,      -9.066353784
          0,           0,         903,      -9.067986283
          0,           0,         904,      -9.069618779
          0,           0,         905,      -9.071251269
          0,           0,         906,      -9.072883756
          0,           0,         907,      -9.074516239
          0,           0,         908,      -9.076148717
          0,           0,         909,      -9.077781191
          0,           0,         910,      -9.079413661
          0,           0,         911,      -9.081046128
          0,           0,         912,       -9.08267859
          0,           0,         913,      -9.084311048
          0,           0,         914,      -9.085943503
          0,           0,         915,      -9.087575954
          0,           0,         916,        -9.0892084
          0,           0,         917,      -9.090840844
          0,           0,         918,      -9.092473283
          0,           0,         919,      -9.094105719
          0,           0,         920,      -9.095738151
          0,           0,         921,       -9.09737058
          0,           0,         922,      -9.099003005
          0,           0,         923,      -9.100635427
          0,           0,         924,      -9.102267845
          0,           0,         925,       -9.10390026
          0,           0,         926,      -9.105532671
          0,           0,         927,      -9.107165079
          0,           0,         928,      -9.108797484
          0,           0,         929,      -9.110429886
          0,           0,         930,      -9.112062284
          0,           0,         931,      -9.113694679
          0,           0,         932,      -9.115327071
          0,           0,         933,       -9.11695946
          0,           0,         934,      -9.118591846
          0,           0,         935,      -9.120224228
          0,           0,         936,      -9.121856608
          0,           0,         937,      -9.123488985
          0,           0,         938,      -9.125121358
          0,           0,         939,      -9.126753729
          0,           0,         940,      -9.128386097
          0,           0,         941,      -9.130018462
          0,           0,         942,      -9.131650825
          0,           0,         943,      -9.133283184
          0,           0,         944,      -9.134915541
          0,           0,         945,      -9.136547895
          0,           0,         946,      -9.138180246
          0,           0,         947,      -9.139812595
          0,           0,         948,      -9.141444941
          0,           0,         949,      -9.143077284
          0,           0,         950,      -9.144709625
          0,           0,         951,      -9.146341963
          0,           0,         952,      -9.147974299
          0,           0,         953,      -9.149606632
          0,           0,         954,      -9.151238963
          0,           0,         955,      -9.152871291
          0,           0,         956,      -9.154503617
          0,           0,         957,      -9.156135941
          0,           0,         958,      -9.157768262
          0,           0,         959,      -9.159400581
          0,           0,         960,      -9.161032897
          0,           0,         961,      -9.162665212
          0,           0,         962,      -9.164297524
          0,           0,         963,      -9.165929833
          0,           0,         964,      -9.167562141
          0,           0,         965,      -9.169194447
          0,           0,         966,       -9.17082675
          0,           0,         967,      -9.172459051
          0,           0,         968,       -9.17409135
          0,           0,         969,      -9.175723647
          0,           0,         970,      -9.177355942
          0,           0,         971,      -9.178988235
          0,           0,         972,      -9.180620525
          0,           0,         973,      -9.182252814
          0,           0,         974,      -9.183885101
          0,           0,         975,      -9.185517386
          0,           0,         976,      -9.187149669
          0,           0,         977,       -9.18878195
          0,           0,         978,      -9.190414229
          0,           0,         979,      -9.192046507
          0,           0,         980,      -9.193678782
          0,           0,         981,      -9.195311056
          0,           0,         982,      -9.196943328
          0,           0,         983,      -9.198575598
          0,           0,         984,      -9.200207866
          0,           0,         985,      -9.201840133
          0,           0,         986,      -9.203472397
          0,           0,         987,      -9.205104661
          0,           0,         988,      -9.206736922
          0,           0,         989,      -9.208369182
          0,           0,         990,       -9.21000144
          0,           0,         991,      -9.211633697
          0,           0,         992,      -9.213265952
          0,           0,         993,      -9.214898205
          0,           0,         994,      -9.216530457
          0,           0,         995,      -9.218162707
          0,           0,         996,      -9.219794956
          0,           0,         997,      -9.221427203
          0,           0,         998,      -9.223059448
          0,           0,         999,      -9.224691692
          0,           0,        1000,      -9.226323935
          0,           0,        1001,      -9.227956176
          0,           0,        1002,      -9.229588416
          0,           0,        1003,      -9.231220654
          0,           0,        1004,      -9.232852891
          0,           0,        1005,      -9.234485127
          0,           0,        1006,      -9.236117361
          0,           0,        1007,      -9.237749594
          0,           0,        1008,      -9.239381825
          0,           0,        1009,      -9.241014055
          0,           0,        1010,      -9.242646284
          0,           0,        1011,      -9.244278512
          0,           0,        1012,      -9.245910738
          0,           0,        1013,      -9.247542963
          0,           0,        1014,      -9.249175187
          0,           0,        1015,      -9.250807409
          0,           0,        1016,       -9.25243963
          0,           0,        1017,       -9.25407185
          0,           0,        1018,      -9.255704069
          0,           0,        1019,      -9.257336287
          0,           0,        1020,      -9.258968503
          0,           0,        1021,      -9.260600718
          0,           0,        1022,      -9.262232933
          0,           0,        1023,      -9.263865146
          0,           0,        1024,      -9.265497357
          0,           0,        1025,      -9.267129568
          0,           0,        1026,      -9.268761778
          0,           0,        1027,      -9.270393986
          0,           0,        1028,      -9.272026194
          0,           0,        1029,        -9.2736584
          0,           0,        1030,      -9.275290606
          0,           0,        1031,       -9.27692281
          0,           0,        1032,      -9.278555013
          0,           0,        1033,      -9.280187215
          0,           0,        1034,      -9.281819417
          0,           0,        1035,      -9.283451617
          0,           0,        1036,      -9.285083816
          0,           0,        1037,      -9.286716015
          0,           0,        1038,      -9.288348212
          0,           0,        1039,      -9.289980408
          0,           0,        1040,      -9.291612604
          0,           0,        1041,      -9.293244798
          0,           0,        1042,      -9.294876992
          0,           0,        1043,      -9.296509185
          0,           0,        1044,      -9.298141376
          0,           0,        1045,      -9.299773567
          0,           0,        1046,      -9.301405757
          0,           0,        1047,      -9.303037947
          0,           0,        1048,      -9.304670135
          0,           0,        1049,      -9.306302322
          0,           0,        1050,      -9.307934509
          0,           0,        1051,      -9.309566695
          0,           0,        1052,       -9.31119888
          0,           0,        1053,      -9.312831064
          0,           0,        1054,      -9.314463247
          0,           0,        1055,       -9.31609543
          0,           0,        1056,      -9.317727611
          0,           0,        1057,      -9.319359792
          0,           0,        1058,      -9.320991973
          0,           0,        1059,      -9.322624152
          0,           0,        1060,      -9.324256331
          0,           0,        1061,      -9.325888509
          0,           0,        1062,      -9.327520686
          0,           0,        1063,      -9.329152862
          0,           0,        1064,      -9.330785038
          0,           0,        1065,      -9.332417213
          0,           0,        1066,      -9.334049388
          0,           0,        1067,      -9.335681561
          0,           0,        1068,      -9.337313734
          0,           0,        1069,      -9.338945906
          0,           0,        1070,      -9.340578078
          0,           0,        1071,      -9.342210249
          0,           0,        1072,      -9.343842419
          0,           0,        1073,      -9.345474589
          0,           0,        1074,      -9.347106758
          0,           0,        1075,      -9.348738926
          0,           0,        1076,      -9.350371094
          0,           0,        1077,      -9.352003261
          0,           0,        1078,      -9.353635428
          0,           0,        1079,      -9.355267593
          0,           0,        1080,      -9.356899759
          0,           0,        1081,      -9.358531923
          0,           0,        1082,      -9.360164088
          0,           0,        1083,      -9.361796251
          0,           0,        1084,      -9.363428414
          0,           0,        1085,      -9.365060576
          0,           0,        1086,      -9.366692738
          0,           0,        1087,      -9.368324899
          0,           0,        1088,       -9.36995706
          0,           0,        1089,       -9.37158922
          0,           0,        1090,       -9.37322138
          0,           0,        1091,      -9.374853539
          0,           0,        1092,      -9.376485698
          0,           0,        1093,      -9.378117856
          0,           0,        1094,      -9.379750013
          0,           0,        1095,       -9.38138217
          0,           0,        1096,      -9.383014327
          0,           0,        1097,      -9.384646483
          0,           0,        1098,      -9.386278638
          0,           0,        1099,      -9.387910793
          0,           0,        1100,      -9.389542948
          0,           0,        1101,      -9.391175102
          0,           0,        1102,      -9.392807256
          0,           0,        1103,      -9.394439409
          0,           0,        1104,      -9.396071561
          0,           0,        1105,      -9.397703714
          0,           0,        1106,      -9.399335865
          0,           0,        1107,      -9.400968017
          0,           0,        1108,      -9.402600168
          0,           0,        1109,      -9.404232318
          0,           0,        1110,      -9.405864468
          0,           0,        1111,      -9.407496618
          0,           0,        1112,      -9.409128767
          0,           0,        1113,      -9.410760916
          0,           0,        1114,      -9.412393064
          0,           0,        1115,      -9.414025212
          0,           0,        1116,       -9.41565736
          0,           0,        1117,      -9.417289507
          0,           0,        1118,      -9.418921654
          0,           0,        1119,        -9.4205538
          0,           0,        1120,      -9.422185946
          0,           0,        1121,      -9.423818091
          0,           0,        1122,      -9.425450237
          0,           0,        1123,      -9.427082382
          0,           0,        1124,      -9.428714526
          0,           0,        1125,       -9.43034667
          0,           0,        1126,      -9.431978814
          0,           0,        1127,      -9.433610957
          0,           0,        1128,        -9.4352431
          0,           0,        1129,      -9.436875243
          0,           0,        1130,      -9.438507385
          0,           0,        1131,      -9.440139527
          0,           0,        1132,      -9.441771669
          0,           0,        1133,      -9.443403811
          0,           0,        1134,      -9.445035952
          0,           0,        1135,      -9.446668092
          0,           0,        1136,      -9.448300233
          0,           0,        1137,      -9.449932373
          0,           0,        1138,      -9.451564512
          0,           0,        1139,      -9.453196652
          0,           0,        1140,      -9.454828791
          0,           0,        1141,       -9.45646093
          0,           0,        1142,      -9.458093068
          0,           0,        1143,      -9.459725207
          0,           0,        1144,      -9.461357344
          0,           0,        1145,      -9.462989482
          0,           0,        1146,      -9.464621619
          0,           0,        1147,      -9.466253757
          0,           0,        1148,      -9.467885893
          0,           0,        1149,       -9.46951803
          0,           0,        1150,      -9.471150166
          0,           0,        1151,      -9.472782302
          0,           0,        1152,      -9.474414438
          0,           0,        1153,      -9.476046573
          0,           0,        1154,      -9.477678708
          0,           0,        1155,      -9.479310843
          0,           0,        1156,      -9.480942978
          0,           0,        1157,      -9.482575112
          0,           0,        1158,      -9.484207246
          0,           0,        1159,       -9.48583938
          0,           0,        1160,      -9.487471514
          0,           0,        1161,      -9.489103647
          0,           0,        1162,       -9.49073578
          0,           0,        1163,      -9.492367913
          0,           0,        1164,      -9.494000046
          0,           0,        1165,      -9.495632178
          0,           0,        1166,      -9.497264311
          0,           0,        1167,      -9.498896443
          0,           0,        1168,      -9.500528574
          0,           0,        1169,      -9.502160706
          0,           0,        1170,      -9.503792837
          0,           0,        1171,      -9.505424968
          0,           0,        1172,      -9.507057099
          0,           0,        1173,       -9.50868923
          0,           0,        1174,       -9.51032136
          0,           0,        1175,      -9.511953491
          0,           0,        1176,      -9.513585621
          0,           0,        1177,       -9.51521775
          0,           0,        1178,       -9.51684988
          0,           0,        1179,       -9.51848201
          0,           0,        1180,      -9.520114139
          0,           0,        1181,      -9.521746268
          0,           0,        1182,      -9.523378397
          0,           0,        1183,      -9.525010525
          0,           0,        1184,      -9.526642654
          0,           0,        1185,      -9.528274782
          0,           0,        1186,       -9.52990691
          0,           0,        1187,      -9.531539038
          0,           0,        1188,      -9.533171166
          0,           0,        1189,      -9.534803293
          0,           0,        1190,      -9.536435421
          0,           0,        1191,      -9.538067548
          0,           0,        1192,      -9.539699675
          0,           0,        1193,      -9.541331802
          0,           0,        1194,      -9.542963929
          0,           0,        1195,      -9.544596055
          0,           0,        1196,      -9.546228182
          0,           0,        1197,      -9.547860308
          0,           0,        1198,      -9.549492434
          0,           0,        1199,       -9.55112456
          0,           0,        1200,      -9.552756685
          0,           0,        1201,      -9.554388811
          0,           0,        1202,      -9.556020936
          0,           0,        1203,      -9.557653062
          0,           0,        1204,      -9.559285187
          0,           0,        1205,      -9.560917312
          0,           0,        1206,      -9.562549437
          0,           0,        1207,      -9.564181561
          0,           0,        1208,      -9.565813686
          0,           0,        1209,       -9.56744581
          0,           0,        1210,      -9.569077934
          0,           0,        1211,      -9.570710058
          0,           0,        1212,      -9.572342182
          0,           0,        1213,      -9.573974306
          0,           0,        1214,       -9.57560643
          0,           0,        1215,      -9.577238553
          0,           0,        1216,      -9.578870677
          0,           0,        1217,        -9.5805028
          0,           0,        1218,      -9.582134923
          0,           0,        1219,      -9.583767046
          0,           0,        1220,      -9.585399169
          0,           0,        1221,      -9.587031292
          0,           0,        1222,      -9.588663415
          0,           0,        1223,      -9.590295537
          0,           0,        1224,       -9.59192766
          0,           0,        1225,      -9.593559782
          0,           0,        1226,      -9.595191904
          0,           0,        1227,      -9.596824026
          0,           0,        1228,      -9.598456148
          0,           0,        1229,       -9.60008827
          0,           0,        1230,      -9.601720392
          0,           0,        1231,      -9.603352513
          0,           0,        1232,      -9.604984635
          0,           0,        1233,      -9.606616756
          0,           0,        1234,      -9.608248878
          0,           0,        1235,      -9.609880999
          0,           0,        1236,       -9.61151312
          0,           0,        1237,      -9.613145241
          0,           0,        1238,      -9.614777362
          0,           0,        1239,      -9.616409482
          0,           0,        1240,      -9.618041603
          0,           0,        1241,      -9.619673724
          0,           0,        1242,      -9.621305844
          0,           0,        1243,      -9.622937964
          0,           0,        1244,      -9.624570085
          0,           0,        1245,      -9.626202205
          0,           0,        1246,      -9.627834325
          0,           0,        1247,      -9.629466445
          0,           0,        1248,      -9.631098565
          0,           0,        1249,      -9.632730684
          0,           0,        1250,      -9.634362804
          0,           0,        1251,      -9.635994924
          0,           0,        1252,      -9.637627043
          0,           0,        1253,      -9.639259163
          0,           0,        1254,      -9.640891282
          0,           0,        1255,      -9.642523401
          0,           0,        1256,      -9.644155521
          0,           0,        1257,       -9.64578764
          0,           0,        1258,      -9.647419759
          0,           0,        1259,      -9.649051878
          0,           0,        1260,      -9.650683996
          0,           0,        1261,      -9.652316115
          0,           0,        1262,      -9.653948234
          0,           0,        1263,      -9.655580352
          0,           0,        1264,      -9.657212471
          0,           0,        1265,      -9.658844589
          0,           0,        1266,      -9.660476708
          0,           0,        1267,      -9.662108826
          0,           0,        1268,      -9.663740944
          0,           0,        1269,      -9.665373063
          0,           0,        1270,      -9.667005181
          0,           0,        1271,      -9.668637299
          0,           0,        1272,      -9.670269417
          0,           0,        1273,      -9.671901534
          0,           0,        1274,      -9.673533652
          0,           0,        1275,       -9.67516577
          0,           0,        1276,      -9.676797888
          0,           0,        1277,      -9.678430005
          0,           0,        1278,      -9.680062123
          0,           0,        1279,       -9.68169424
          0,           0,        1280,      -9.683326358
          0,           0,        1281,      -9.684958475
          0,           0,        1282,      -9.686590592
          0,           0,        1283,      -9.688222709
          0,           0,        1284,      -9.689854827
          0,           0,        1285,      -9.691486944
          0,           0,        1286,      -9.693119061
          0,           0,        1287,      -9.694751178
          0,           0,        1288,      -9.696383295
          0,           0,        1289,      -9.698015411
          0,           0,        1290,      -9.699647528
          0,           0,        1291,      -9.701279645
          0,           0,        1292,      -9.702911762
          0,           0,        1293,      -9.704543878
          0,           0,        1294,      -9.706175995
          0,           0,        1295,      -9.707808111
          0,           0,        1296,      -9.709440228
          0,           0,        1297,      -9.711072344
          0,           0,        1298,       -9.71270446
          0,           0,        1299,      -9.714336577
          0,           0,        1300,      -9.715968693
          0,           0,        1301,      -9.717600809
          0,           0,        1302,      -9.719232925
          0,           0,        1303,      -9.720865041
          0,           0,        1304,      -9.722497157
          0,           0,        1305,      -9.724129273
          0,           0,        1306,      -9.725761389
          0,           0,        1307,      -9.727393505
          0,           0,        1308,      -9.729025621
          0,           0,        1309,      -9.730657737
          0,           0,        1310,      -9.732289853
          0,           0,        1311,      -9.733921968
          0,           0,        1312,      -9.735554084
          0,           0,        1313,        -9.7371862
          0,           0,        1314,      -9.738818315
          0,           0,        1315,      -9.740450431
          0,           0,        1316,      -9.742082546
          0,           0,        1317,      -9.743714662
          0,           0,        1318,      -9.745346777
          0,           0,        1319,      -9.746978892
          0,           0,        1320,      -9.748611008
          0,           0,        1321,      -9.750243123
          0,           0,        1322,      -9.751875238
          0,           0,        1323,      -9.753507353
          0,           0,        1324,      -9.755139468
          0,           0,        1325,      -9.756771583
          0,           0,        1326,      -9.758403699
          0,           0,        1327,      -9.760035814
          0,           0,        1328,      -9.761667929
          0,           0,        1329,      -9.763300044
          0,           0,        1330,      -9.764932158
          0,           0,        1331,      -9.766564273
          0,           0,        1332,      -9.768196388
          0,           0,        1333,      -9.769828503
          0,           0,        1334,      -9.771460618
          0,           0,        1335,      -9.773092732
          0,           0,        1336,      -9.774724847
          0,           0,        1337,      -9.776356962
          0,           0,        1338,      -9.777989076
          0,           0,        1339,      -9.779621191
          0,           0,        1340,      -9.781253306
          0,           0,        1341,       -9.78288542
          0,           0,        1342,      -9.784517535
          0,           0,        1343,      -9.786149649
          0,           0,        1344,      -9.787781763
          0,           0,        1345,      -9.789413878
          0,           0,        1346,      -9.791045992
          0,           0,        1347,      -9.792678107
          0,           0,        1348,      -9.794310221
          0,           0,        1349,      -9.795942335
          0,           0,        1350,      -9.797574449
          0,           0,        1351,      -9.799206564
          0,           0,        1352,      -9.800838678
          0,           0,        1353,      -9.802470792
          0,           0,        1354,      -9.804102906
          0,           0,        1355,       -9.80573502
          0,           0,        1356,      -9.807367134
          0,           0,        1357,      -9.808999248
          0,           0,        1358,      -9.810631362
          0,           0,        1359,      -9.812263476
          0,           0,        1360,       -9.81389559
          0,           0,        1361,      -9.815527704
          0,           0,        1362,      -9.817159818
          0,           0,        1363,      -9.818791932
          0,           0,        1364,      -9.820424046
          0,           0,        1365,       -9.82205616
          0,           0,        1366,      -9.823688273
          0,           0,        1367,      -9.825320387
          0,           0,        1368,      -9.826952501
          0,           0,        1369,      -9.828584615
          0,           0,        1370,      -9.830216728
          0,           0,        1371,      -9.831848842
          0,           0,        1372,      -9.833480956
          0,           0,        1373,      -9.835113069
          0,           0,        1374,      -9.836745183
          0,           0,        1375,      -9.838377296
          0,           0,        1376,       -9.84000941
          0,           0,        1377,      -9.841641524
          0,           0,        1378,      -9.843273637
          0,           0,        1379,      -9.844905751
          0,           0,        1380,      -9.846537864
          0,           0,        1381,      -9.848169977
          0,           0,        1382,      -9.849802091
          0,           0,        1383,      -9.851434204
          0,           0,        1384,      -9.853066318
          0,           0,        1385,      -9.854698431
          0,           0,        1386,      -9.856330544
          0,           0,        1387,      -9.857962658
          0,           0,        1388,      -9.859594771
          0,           0,        1389,      -9.861226884
          0,           0,        1390,      -9.862858998
          0,           0,        1391,      -9.864491111
          0,           0,        1392,      -9.866123224
          0,           0,        1393,      -9.867755337
          0,           0,        1394,       -9.86938745
          0,           0,        1395,      -9.871019564
          0,           0,        1396,      -9.872651677
          0,           0,        1397,       -9.87428379
          0,           0,        1398,      -9.875915903
          0,           0,        1399,      -9.877548016
          0,           0,        1400,      -9.879180129
          0,           0,        1401,      -9.880812242
          0,           0,        1402,      -9.882444355
          0,           0,        1403,      -9.884076468
          0,           0,        1404,      -9.885708581
          0,           0,        1405,      -9.887340694
          0,           0,        1406,      -9.888972807
          0,           0,        1407,       -9.89060492
          0,           0,        1408,      -9.892237033
          0,           0,        1409,      -9.893869146
          0,           0,        1410,      -9.895501259
          0,           0,        1411,      -9.897133372
          0,           0,        1412,      -9.898765485
          0,           0,        1413,      -9.900397598
          0,           0,        1414,      -9.902029711
          0,           0,        1415,      -9.903661824
          0,           0,        1416,      -9.905293936
          0,           0,        1417,      -9.906926049
          0,           0,        1418,      -9.908558162
          0,           0,        1419,      -9.910190275
          0,           0,        1420,      -9.911822388
          0,           0,        1421,        -9.9134545
          0,           0,        1422,      -9.915086613
          0,           0,        1423,      -9.916718726
          0,           0,        1424,      -9.918350839
          0,           0,        1425,      -9.919982951
          0,           0,        1426,      -9.921615064
          0,           0,        1427,      -9.923247177
          0,           0,        1428,      -9.924879289
          0,           0,        1429,      -9.926511402
          0,           0,        1430,      -9.928143515
          0,           0,        1431,      -9.929775627
          0,           0,        1432,       -9.93140774
          0,           0,        1433,      -9.933039852
          0,           0,        1434,      -9.934671965
          0,           0,        1435,      -9.936304078
          0,           0,        1436,       -9.93793619
          0,           0,        1437,      -9.939568303
          0,           0,        1438,      -9.941200415
          0,           0,        1439,      -9.942832528
          0,           0,        1440,       -9.94446464
          0,           0,        1441,      -9.946096753
          0,           0,        1442,      -9.947728865
          0,           0,        1443,      -9.949360978
          0,           0,        1444,       -9.95099309
          0,           0,        1445,      -9.952625203
          0,           0,        1446,      -9.954257315
          0,           0,        1447,      -9.955889428
          0,           0,        1448,       -9.95752154
          0,           0,        1449,      -9.959153652
          0,           0,        1450,      -9.960785765
          0,           0,        1451,      -9.962417877
          0,           0,        1452,       -9.96404999
          0,           0,        1453,      -9.965682102
          0,           0,        1454,      -9.967314214
          0,           0,        1455,      -9.968946327
          0,           0,        1456,      -9.970578439
          0,           0,        1457,      -9.972210552
          0,           0,        1458,      -9.973842664
          0,           0,        1459,      -9.975474776
          0,           0,        1460,      -9.977106888
          0,           0,        1461,      -9.978739001
          0,           0,        1462,      -9.980371113
          0,           0,        1463,      -9.982003225
          0,           0,        1464,      -9.983635338
          0,           0,        1465,       -9.98526745
          0,           0,        1466,      -9.986899562
          0,           0,        1467,      -9.988531674
          0,           0,        1468,      -9.990163787
          0,           0,        1469,      -9.991795899
          0,           0,        1470,      -9.993428011
          0,           0,        1471,      -9.995060123
          0,           0,        1472,      -9.996692236
          0,           0,        1473,      -9.998324348
          0,           0,        1474,       -9.99995646
          0,           0,        1475,      -10.00158857
          0,           0,        1476,      -10.00322068
          0,           0,        1477,       -10.0048528
          0,           0,        1478,      -10.00648491
          0,           0,        1479,      -10.00811702
          0,           0,        1480,      -10.00974913
          0,           0,        1481,      -10.01138125
          0,           0,        1482,      -10.01301336
          0,           0,        1483,      -10.01464547
          0,           0,        1484,      -10.01627758
          0,           0,        1485,      -10.01790969
          0,           0,        1486,      -10.01954181
          0,           0,        1487,      -10.02117392
          0,           0,        1488,      -10.02280603
          0,           0,        1489,      -10.02443814
          0,           0,        1490,      -10.02607025
          0,           0,        1491,      -10.02770237
          0,           0,        1492,      -10.02933448
          0,           0,        1493,      -10.03096659
          0,           0,        1494,       -10.0325987
          0,           0,        1495,      -10.03423081
          0,           0,        1496,      -10.03586293
          0,           0,        1497,      -10.03749504
          0,           0,        1498,      -10.03912715
          0,           0,        1499,      -10.04075926
          0,           0,        1500,      -10.04239137
          0,           0,        1501,      -10.04402349
          0,           0,        1502,       -10.0456556
          0,           0,        1503,      -10.04728771
          0,           0,        1504,      -10.04891982
          0,           0,        1505,      -10.05055193
          0,           0,        1506,      -10.05218405
          0,           0,        1507,      -10.05381616
          0,           0,        1508,      -10.05544827
          0,           0,        1509,      -10.05708038
          0,           0,        1510,      -10.05871249
          0,           0,        1511,      -10.06034461
          0,           0,        1512,      -10.06197672
          0,           0,        1513,      -10.06360883
          0,           0,        1514,      -10.06524094
          0,           0,        1515,      -10.06687305
          0,           0,        1516,      -10.06850517
          0,           0,        1517,      -10.07013728
          0,           0,        1518,      -10.07176939
          0,           0,        1519,       -10.0734015
          0,           0,        1520,      -10.07503361
          0,           0,        1521,      -10.07666573
          0,           0,        1522,      -10.07829784
          0,           0,        1523,      -10.07992995
          0,           0,        1524,      -10.08156206
          0,           0,        1525,      -10.08319417
          0,           0,        1526,      -10.08482629
          0,           0,        1527,       -10.0864584
          0,           0,        1528,      -10.08809051
          0,           0,        1529,      -10.08972262
          0,           0,        1530,      -10.09135473
          0,           0,        1531,      -10.09298684
          0,           0,        1532,      -10.09461896
          0,           0,        1533,      -10.09625107
          0,           0,        1534,      -10.09788318
          0,           0,        1535,      -10.09951529
          0,           0,        1536,       -10.1011474
          0,           0,        1537,      -10.10277952
          0,           0,        1538,      -10.10441163
          0,           0,        1539,      -10.10604374
          0,           0,        1540,      -10.10767585
          0,           0,        1541,      -10.10930796
          0,           0,        1542,      -10.11094007
          0,           0,        1543,      -10.11257219
          0,           0,        1544,       -10.1142043
          0,           0,        1545,      -10.11583641
          0,           0,        1546,      -10.11746852
          0,           0,        1547,      -10.11910063
          0,           0,        1548,      -10.12073275
          0,           0,        1549,      -10.12236486
          0,           0,        1550,      -10.12399697
          0,           0,        1551,      -10.12562908
          0,           0,        1552,      -10.12726119
          0,           0,        1553,       -10.1288933
          0,           0,        1554,      -10.13052542
          0,           0,        1555,      -10.13215753
          0,           0,        1556,      -10.13378964
          0,           0,        1557,      -10.13542175
          0,           0,        1558,      -10.13705386
          0,           0,        1559,      -10.13868598
          0,           0,        1560,      -10.14031809
          0,           0,        1561,       -10.1419502
          0,           0,        1562,      -10.14358231
          0,           0,        1563,      -10.14521442
          0,           0,        1564,      -10.14684653
          0,           0,        1565,      -10.14847865
          0,           0,        1566,      -10.15011076
          0,           0,        1567,      -10.15174287
          0,           0,        1568,      -10.15337498
          0,           0,        1569,      -10.15500709
          0,           0,        1570,       -10.1566392
          0,           0,        1571,      -10.15827132
          0,           0,        1572,      -10.15990343
          0,           0,        1573,      -10.16153554
          0,           0,        1574,      -10.16316765
          0,           0,        1575,      -10.16479976
          0,           0,        1576,      -10.16643187
          0,           0,        1577,      -10.16806399
          0,           0,        1578,       -10.1696961
          0,           0,        1579,      -10.17132821
          0,           0,        1580,      -10.17296032
          0,           0,        1581,      -10.17459243
          0,           0,        1582,      -10.17622455
          0,           0,        1583,      -10.17785666
          0,           0,        1584,      -10.17948877
          0,           0,        1585,      -10.18112088
          0,           0,        1586,      -10.18275299
          0,           0,        1587,       -10.1843851
          0,           0,        1588,      -10.18601722
          0,           0,        1589,      -10.18764933
          0,           0,        1590,      -10.18928144
          0,           0,        1591,      -10.19091355
          0,           0,        1592,      -10.19254566
          0,           0,        1593,      -10.19417777
          0,           0,        1594,      -10.19580989
          0,           0,        1595,        -10.197442
          0,           0,        1596,      -10.19907411
          0,           0,        1597,      -10.20070622
          0,           0,        1598,      -10.20233833
