
 ########## Data for k = 0 ############ 
0.000162 	-0.000162 	-0.001339 	-0.003822 	-0.007211 	-0.011419 	-0.016308 	-0.021764 	-0.027682 	-0.033966 	-0.040525 	-0.047277 	-0.054143 	-0.061048 	-0.067920 	-0.074688 	-0.081284 	-0.087638 	-0.093682 	-0.099349 	-0.104571 	-0.109282 	-0.113418 	-0.116916 	-0.119717 	-0.121767 	-0.123016 	-0.123420 	-0.122946 	-0.121565 	-0.119264 	-0.116040 	-0.111907 	-0.106894 	-0.101052 	-0.094450 	-0.087180 	-0.079355 	-0.071111 	-0.062603 	-0.054002 	-0.045493 	-0.037266 	-0.029508 	-0.022399 	-0.016095 	-0.010730 	-0.006397 	-0.003163 	-0.001006 	-0.000092 	0.000092 	
0.000184 	-0.000184 	-0.001500 	-0.004262 	-0.008010 	-0.012639 	-0.017988 	-0.023930 	-0.030347 	-0.037134 	-0.044196 	-0.051443 	-0.058796 	-0.066175 	-0.073508 	-0.080722 	-0.087748 	-0.094514 	-0.100953 	-0.106995 	-0.112572 	-0.117617 	-0.122064 	-0.125849 	-0.128911 	-0.131192 	-0.132640 	-0.133208 	-0.132857 	-0.131555 	-0.129282 	-0.126028 	-0.121801 	-0.116623 	-0.110539 	-0.103613 	-0.095932 	-0.087611 	-0.078786 	-0.069618 	-0.060289 	-0.050997 	-0.041952 	-0.033366 	-0.025442 	-0.018367 	-0.012303 	-0.007370 	-0.003662 	-0.001171 	-0.000108 	0.000108 	
0.000203 	-0.000203 	-0.001649 	-0.004671 	-0.008752 	-0.013773 	-0.019552 	-0.025947 	-0.032829 	-0.040084 	-0.047612 	-0.055320 	-0.063124 	-0.070944 	-0.078707 	-0.086338 	-0.093767 	-0.100925 	-0.107742 	-0.114149 	-0.120079 	-0.125461 	-0.130231 	-0.134322 	-0.137671 	-0.140218 	-0.141908 	-0.142687 	-0.142514 	-0.141350 	-0.139166 	-0.135947 	-0.131690 	-0.126411 	-0.120144 	-0.112947 	-0.104902 	-0.096120 	-0.086738 	-0.076922 	-0.066863 	-0.056775 	-0.046888 	-0.037437 	-0.028658 	-0.020770 	-0.013964 	-0.008395 	-0.004186 	-0.001343 	-0.000125 	0.000125 	
0.000221 	-0.000221 	-0.001786 	-0.005045 	-0.009433 	-0.014814 	-0.020988 	-0.027800 	-0.035110 	-0.042797 	-0.050754 	-0.058885 	-0.067105 	-0.075332 	-0.083492 	-0.091512 	-0.099321 	-0.106850 	-0.114031 	-0.120795 	-0.127074 	-0.132800 	-0.137906 	-0.142324 	-0.145989 	-0.148838 	-0.150812 	-0.151853 	-0.151914 	-0.150947 	-0.148918 	-0.145800 	-0.141582 	-0.136267 	-0.129881 	-0.122471 	-0.114113 	-0.104911 	-0.095002 	-0.084555 	-0.073768 	-0.062872 	-0.052117 	-0.041767 	-0.032089 	-0.023337 	-0.015743 	-0.009494 	-0.004747 	-0.001527 	-0.000142 	0.000142 	
0.000238 	-0.000238 	-0.001909 	-0.005383 	-0.010049 	-0.015757 	-0.022289 	-0.029479 	-0.037177 	-0.045255 	-0.053602 	-0.062119 	-0.070717 	-0.079316 	-0.087841 	-0.096220 	-0.104383 	-0.112263 	-0.119793 	-0.126905 	-0.133532 	-0.139606 	-0.145059 	-0.149824 	-0.153833 	-0.157020 	-0.159321 	-0.160675 	-0.161023 	-0.160316 	-0.158507 	-0.155560 	-0.151451 	-0.146173 	-0.139736 	-0.132179 	-0.123566 	-0.113994 	-0.103595 	-0.092540 	-0.081036 	-0.069325 	-0.057680 	-0.046395 	-0.035770 	-0.026103 	-0.017664 	-0.010684 	-0.005357 	-0.001727 	-0.000162 	0.000162 	
0.000252 	-0.000252 	-0.002019 	-0.005684 	-0.010597 	-0.016595 	-0.023447 	-0.030974 	-0.039019 	-0.047446 	-0.056140 	-0.065001 	-0.073939 	-0.082872 	-0.091727 	-0.100434 	-0.108924 	-0.117132 	-0.124993 	-0.132441 	-0.139411 	-0.145834 	-0.151645 	-0.156773 	-0.161151 	-0.164709 	-0.167377 	-0.169091 	-0.169782 	-0.169396 	-0.167874 	-0.165169 	-0.161244 	-0.156077 	-0.149666 	-0.142034 	-0.133233 	-0.123350 	-0.112511 	-0.100883 	-0.088680 	-0.076157 	-0.063606 	-0.051353 	-0.039737 	-0.029097 	-0.019754 	-0.011984 	-0.006025 	-0.001949 	-0.000184 	0.000184 	
0.000265 	-0.000265 	-0.002114 	-0.005945 	-0.011074 	-0.017325 	-0.024456 	-0.032277 	-0.040623 	-0.049355 	-0.058354 	-0.067515 	-0.076750 	-0.085978 	-0.095125 	-0.104125 	-0.112911 	-0.121420 	-0.129591 	-0.137359 	-0.144661 	-0.151431 	-0.157603 	-0.163107 	-0.167873 	-0.171829 	-0.174901 	-0.177018 	-0.178105 	-0.178098 	-0.176929 	-0.174538 	-0.170874 	-0.165899 	-0.159596 	-0.151971 	-0.143061 	-0.132938 	-0.121720 	-0.109568 	-0.096698 	-0.083375 	-0.069913 	-0.056666 	-0.044015 	-0.032346 	-0.022036 	-0.013411 	-0.006764 	-0.002195 	-0.000209 	0.000209 	
0.000275 	-0.000275 	-0.002194 	-0.006166 	-0.011476 	-0.017943 	-0.025310 	-0.033381 	-0.041983 	-0.050973 	-0.060228 	-0.069644 	-0.079130 	-0.088609 	-0.098007 	-0.107260 	-0.116306 	-0.125085 	-0.133538 	-0.141603 	-0.149221 	-0.156328 	-0.162858 	-0.168743 	-0.173910 	-0.178284 	-0.181790 	-0.184349 	-0.185879 	-0.186307 	-0.185555 	-0.183550 	-0.180225 	-0.175528 	-0.169422 	-0.161894 	-0.152963 	-0.142686 	-0.131164 	-0.118553 	-0.105064 	-0.090970 	-0.076603 	-0.062347 	-0.048623 	-0.035872 	-0.024528 	-0.014980 	-0.007581 	-0.002470 	-0.000238 	0.000238 	
0.000283 	-0.000283 	-0.002259 	-0.006345 	-0.011804 	-0.018447 	-0.026007 	-0.034280 	-0.043091 	-0.052289 	-0.061752 	-0.071372 	-0.081062 	-0.090743 	-0.100346 	-0.109809 	-0.119073 	-0.128082 	-0.136782 	-0.145115 	-0.153024 	-0.160449 	-0.167325 	-0.173585 	-0.179156 	-0.183963 	-0.187923 	-0.190955 	-0.192968 	-0.193882 	-0.193607 	-0.192058 	-0.189153 	-0.184821 	-0.179006 	-0.171675 	-0.162825 	-0.152492 	-0.140761 	-0.127772 	-0.113731 	-0.098913 	-0.083664 	-0.068395 	-0.053571 	-0.039689 	-0.027247 	-0.016705 	-0.008487 	-0.002777 	-0.000271 	0.000271 	
0.000290 	-0.000290 	-0.002308 	-0.006482 	-0.012056 	-0.018834 	-0.026543 	-0.034973 	-0.043942 	-0.053298 	-0.062916 	-0.072689 	-0.082529 	-0.092360 	-0.102115 	-0.111737 	-0.121171 	-0.130365 	-0.139268 	-0.147829 	-0.155995 	-0.163709 	-0.170908 	-0.177528 	-0.183496 	-0.188736 	-0.193162 	-0.196689 	-0.199218 	-0.200661 	-0.200918 	-0.199892 	-0.197484 	-0.193607 	-0.188183 	-0.181156 	-0.172500 	-0.162226 	-0.150395 	-0.137131 	-0.122625 	-0.107150 	-0.091062 	-0.074796 	-0.058859 	-0.043805 	-0.030204 	-0.018597 	-0.009488 	-0.003120 	-0.000308 	0.000308 	
0.000294 	-0.000294 	-0.002342 	-0.006578 	-0.012233 	-0.019107 	-0.026921 	-0.035459 	-0.044536 	-0.053997 	-0.063716 	-0.073585 	-0.083518 	-0.093441 	-0.103292 	-0.113016 	-0.122562 	-0.131886 	-0.140941 	-0.149681 	-0.158057 	-0.166018 	-0.173506 	-0.180458 	-0.186803 	-0.192464 	-0.197355 	-0.201386 	-0.204455 	-0.206461 	-0.207298 	-0.206856 	-0.205022 	-0.201690 	-0.196760 	-0.190152 	-0.181813 	-0.171725 	-0.159924 	-0.146507 	-0.131648 	-0.115609 	-0.098748 	-0.081521 	-0.064474 	-0.048220 	-0.033407 	-0.020663 	-0.010591 	-0.003501 	-0.000351 	0.000351 	
0.000296 	-0.000296 	-0.002361 	-0.006633 	-0.012337 	-0.019268 	-0.027142 	-0.035741 	-0.044875 	-0.054387 	-0.064149 	-0.074056 	-0.084021 	-0.093974 	-0.103856 	-0.113617 	-0.123213 	-0.132602 	-0.141746 	-0.150604 	-0.159133 	-0.167288 	-0.175016 	-0.182257 	-0.188944 	-0.195001 	-0.200343 	-0.204875 	-0.208495 	-0.211087 	-0.212541 	-0.212737 	-0.211549 	-0.208849 	-0.204518 	-0.198449 	-0.190560 	-0.180802 	-0.169177 	-0.155752 	-0.140674 	-0.124188 	-0.106648 	-0.088522 	-0.070390 	-0.052924 	-0.036856 	-0.022911 	-0.011802 	-0.003924 	-0.000400 	0.000400 	
0.000296 	-0.000296 	-0.002366 	-0.006650 	-0.012371 	-0.019322 	-0.027215 	-0.035826 	-0.044965 	-0.054473 	-0.064220 	-0.074102 	-0.084035 	-0.093950 	-0.103794 	-0.113520 	-0.123092 	-0.132474 	-0.141633 	-0.150537 	-0.159150 	-0.167431 	-0.175336 	-0.182809 	-0.189788 	-0.196200 	-0.201961 	-0.206976 	-0.211140 	-0.214329 	-0.216429 	-0.217308 	-0.216829 	-0.214846 	-0.211218 	-0.205812 	-0.198512 	-0.189238 	-0.177953 	-0.164686 	-0.149552 	-0.132766 	-0.114669 	-0.095733 	-0.076567 	-0.057900 	-0.040548 	-0.025343 	-0.013126 	-0.004392 	-0.000455 	0.000455 	
0.000294 	-0.000294 	-0.002357 	-0.006632 	-0.012342 	-0.019278 	-0.027148 	-0.035727 	-0.044820 	-0.054268 	-0.063939 	-0.073731 	-0.083562 	-0.093367 	-0.103096 	-0.112711 	-0.122177 	-0.131469 	-0.140561 	-0.149427 	-0.158040 	-0.166367 	-0.174370 	-0.182002 	-0.189206 	-0.195915 	-0.202047 	-0.207509 	-0.212196 	-0.215981 	-0.218738 	-0.220335 	-0.220618 	-0.219429 	-0.216604 	-0.211983 	-0.205420 	-0.196794 	-0.186028 	-0.173107 	-0.158101 	-0.141192 	-0.122693 	-0.103070 	-0.082952 	-0.063117 	-0.044470 	-0.027959 	-0.014566 	-0.004906 	-0.000517 	0.000517 	
0.000290 	-0.000290 	-0.002338 	-0.006584 	-0.012259 	-0.019148 	-0.026958 	-0.035461 	-0.044458 	-0.053789 	-0.063323 	-0.072959 	-0.082615 	-0.092233 	-0.101766 	-0.111182 	-0.120455 	-0.129565 	-0.138496 	-0.147230 	-0.155747 	-0.164026 	-0.172035 	-0.179737 	-0.187083 	-0.194012 	-0.200450 	-0.206306 	-0.211475 	-0.215837 	-0.219249 	-0.221579 	-0.222667 	-0.222338 	-0.220409 	-0.216694 	-0.211014 	-0.203208 	-0.193152 	-0.180783 	-0.166119 	-0.149293 	-0.130580 	-0.110428 	-0.089472 	-0.068535 	-0.048605 	-0.030755 	-0.016124 	-0.005470 	-0.000587 	0.000587 	
0.000285 	-0.000285 	-0.002310 	-0.006514 	-0.012131 	-0.018947 	-0.026664 	-0.035050 	-0.043904 	-0.053063 	-0.062398 	-0.071807 	-0.081213 	-0.090562 	-0.099813 	-0.108939 	-0.117923 	-0.126752 	-0.135418 	-0.143914 	-0.152230 	-0.160352 	-0.168262 	-0.175930 	-0.183317 	-0.190373 	-0.197031 	-0.203208 	-0.208802 	-0.213700 	-0.217748 	-0.220812 	-0.222728 	-0.223311 	-0.222361 	-0.219666 	-0.215013 	-0.208201 	-0.199058 	-0.187463 	-0.173376 	-0.156869 	-0.138167 	-0.117681 	-0.096041 	-0.074100 	-0.052926 	-0.033722 	-0.017802 	-0.006086 	-0.000665 	0.000665 	
0.000280 	-0.000280 	-0.002277 	-0.006428 	-0.011975 	-0.018697 	-0.026293 	-0.034526 	-0.043191 	-0.052125 	-0.061197 	-0.070309 	-0.079388 	-0.088382 	-0.097259 	-0.105998 	-0.114590 	-0.123030 	-0.131322 	-0.139465 	-0.147462 	-0.155309 	-0.162999 	-0.170515 	-0.177829 	-0.184901 	-0.191676 	-0.198080 	-0.204019 	-0.209387 	-0.214033 	-0.217812 	-0.220564 	-0.222095 	-0.222190 	-0.220615 	-0.217127 	-0.211484 	-0.203460 	-0.192876 	-0.179621 	-0.163698 	-0.145265 	-0.124682 	-0.102551 	-0.079744 	-0.057399 	-0.036847 	-0.019597 	-0.006755 	-0.000753 	0.000753 	
0.000274 	-0.000274 	-0.002242 	-0.006339 	-0.011809 	-0.018425 	-0.025878 	-0.033926 	-0.042361 	-0.051017 	-0.059764 	-0.068507 	-0.077178 	-0.085729 	-0.094136 	-0.102386 	-0.110478 	-0.118417 	-0.126215 	-0.133883 	-0.141435 	-0.148880 	-0.156220 	-0.163452 	-0.170563 	-0.177524 	-0.184295 	-0.190814 	-0.196999 	-0.202748 	-0.207931 	-0.212383 	-0.215955 	-0.218447 	-0.219635 	-0.219266 	-0.217068 	-0.212759 	-0.206062 	-0.196731 	-0.184582 	-0.169535 	-0.151665 	-0.131260 	-0.108877 	-0.085384 	-0.061977 	-0.040113 	-0.021506 	-0.007478 	-0.000850 	0.000850 	
0.000269 	-0.000269 	-0.002212 	-0.006261 	-0.011656 	-0.018161 	-0.025458 	-0.033296 	-0.041463 	-0.049792 	-0.058153 	-0.066455 	-0.074634 	-0.082652 	-0.090490 	-0.098144 	-0.105622 	-0.112942 	-0.120122 	-0.127188 	-0.134163 	-0.141067 	-0.147919 	-0.154727 	-0.161492 	-0.168202 	-0.174832 	-0.181335 	-0.187646 	-0.193671 	-0.199302 	-0.204358 	-0.208707 	-0.212148 	-0.214452 	-0.215351 	-0.214550 	-0.211729 	-0.206560 	-0.198729 	-0.187971 	-0.174113 	-0.157133 	-0.137225 	-0.114876 	-0.090925 	-0.066605 	-0.043497 	-0.023526 	-0.008259 	-0.000959 	0.000959 	
0.000265 	-0.000265 	-0.002193 	-0.006209 	-0.011544 	-0.017946 	-0.025083 	-0.032694 	-0.040560 	-0.048514 	-0.056428 	-0.064214 	-0.071817 	-0.079207 	-0.086373 	-0.093321 	-0.100071 	-0.106648 	-0.113084 	-0.119414 	-0.125674 	-0.131897 	-0.138114 	-0.144349 	-0.150618 	-0.156926 	-0.163262 	-0.169602 	-0.175897 	-0.182068 	-0.188032 	-0.193600 	-0.198656 	-0.203006 	-0.206419 	-0.208623 	-0.209300 	-0.208101 	-0.204647 	-0.198558 	-0.189484 	-0.177148 	-0.161414 	-0.142362 	-0.120380 	-0.096251 	-0.071218 	-0.046968 	-0.025649 	-0.009097 	-0.001079 	0.001079 	
0.000263 	-0.000263 	-0.002193 	-0.006205 	-0.011509 	-0.017828 	-0.024811 	-0.032184 	-0.039722 	-0.047254 	-0.054660 	-0.061856 	-0.068796 	-0.075460 	-0.081848 	-0.087978 	-0.093879 	-0.099589 	-0.105150 	-0.110610 	-0.116016 	-0.121414 	-0.126847 	-0.132356 	-0.137971 	-0.143715 	-0.149597 	-0.155610 	-0.161727 	-0.167892 	-0.174041 	-0.180012 	-0.185675 	-0.190863 	-0.195348 	-0.198858 	-0.201065 	-0.201593 	-0.200021 	-0.195905 	-0.188805 	-0.178336 	-0.164231 	-0.146434 	-0.125204 	-0.101231 	-0.075737 	-0.050491 	-0.027866 	-0.009994 	-0.001213 	0.001213 	
0.000266 	-0.000266 	-0.002222 	-0.006276 	-0.011593 	-0.017864 	-0.024712 	-0.031844 	-0.039029 	-0.046097 	-0.052931 	-0.059459 	-0.065645 	-0.071482 	-0.076984 	-0.082179 	-0.087110 	-0.091825 	-0.096381 	-0.100835 	-0.105246 	-0.109674 	-0.114176 	-0.118804 	-0.123606 	-0.128622 	-0.133880 	-0.139394 	-0.145159 	-0.151147 	-0.157301 	-0.163541 	-0.169681 	-0.175603 	-0.181085 	-0.185865 	-0.189615 	-0.191941 	-0.192388 	-0.190452 	-0.185609 	-0.177357 	-0.165286 	-0.149180 	-0.129137 	-0.105714 	-0.080070 	-0.054024 	-0.030167 	-0.010952 	-0.001362 	0.001362 	
0.000275 	-0.000275 	-0.002295 	-0.006454 	-0.011848 	-0.018123 	-0.024865 	-0.031761 	-0.038572 	-0.045130 	-0.051327 	-0.057105 	-0.062442 	-0.067347 	-0.071847 	-0.075988 	-0.079824 	-0.083417 	-0.086836 	-0.090149 	-0.093428 	-0.096743 	-0.100166 	-0.103761 	-0.107593 	-0.111717 	-0.116181 	-0.121020 	-0.126255 	-0.131886 	-0.137874 	-0.144192 	-0.150646 	-0.157156 	-0.163519 	-0.169491 	-0.174751 	-0.178902 	-0.181466 	-0.181889 	-0.179565 	-0.173876 	-0.164259 	-0.150314 	-0.131945 	-0.109529 	-0.084112 	-0.057519 	-0.032540 	-0.011973 	-0.001527 	0.001527 	
0.000293 	-0.000293 	-0.002427 	-0.006779 	-0.012336 	-0.018686 	-0.025364 	-0.032034 	-0.038449 	-0.044449 	-0.049938 	-0.054875 	-0.059260 	-0.063119 	-0.066498 	-0.069460 	-0.072074 	-0.074416 	-0.076565 	-0.078604 	-0.080615 	-0.082681 	-0.084882 	-0.087299 	-0.090007 	-0.093080 	-0.096582 	-0.100571 	-0.105091 	-0.110172 	-0.115801 	-0.121995 	-0.128572 	-0.135492 	-0.142581 	-0.149620 	-0.156310 	-0.162263 	-0.166993 	-0.169910 	-0.170337 	-0.167542 	-0.160805 	-0.149521 	-0.133362 	-0.112478 	-0.087738 	-0.060918 	-0.034973 	-0.013061 	-0.001712 	0.001712 	
0.000322 	-0.000322 	-0.002640 	-0.007303 	-0.013137 	-0.019649 	-0.026315 	-0.032771 	-0.038765 	-0.044148 	-0.048846 	-0.052841 	-0.056158 	-0.058848 	-0.060979 	-0.062631 	-0.063891 	-0.064849 	-0.065598 	-0.066232 	-0.066843 	-0.067525 	-0.068370 	-0.069469 	-0.070911 	-0.072782 	-0.075163 	-0.078131 	-0.081752 	-0.086084 	-0.091147 	-0.096997 	-0.103495 	-0.110617 	-0.118240 	-0.126177 	-0.134162 	-0.141836 	-0.148723 	-0.154216 	-0.157584 	-0.157990 	-0.154554 	-0.146453 	-0.133092 	-0.114335 	-0.090806 	-0.064154 	-0.037453 	-0.014224 	-0.001919 	0.001919 	
0.000370 	-0.000370 	-0.002965 	-0.008090 	-0.014344 	-0.021127 	-0.027838 	-0.034087 	-0.039622 	-0.044314 	-0.048119 	-0.051053 	-0.053172 	-0.054555 	-0.055296 	-0.055498 	-0.055265 	-0.054704 	-0.053920 	-0.053018 	-0.052102 	-0.051274 	-0.050636 	-0.050289 	-0.050333 	-0.050864 	-0.051977 	-0.053766 	-0.056316 	-0.059707 	-0.063999 	-0.069237 	-0.075470 	-0.082565 	-0.090500 	-0.099122 	-0.108215 	-0.117466 	-0.126437 	-0.134523 	-0.140962 	-0.144834 	-0.145105 	-0.140723 	-0.130793 	-0.114835 	-0.093144 	-0.067151 	-0.039968 	-0.015471 	-0.002154 	0.002154 	
0.000441 	-0.000441 	-0.003439 	-0.009226 	-0.016074 	-0.023249 	-0.030062 	-0.036095 	-0.041111 	-0.045012 	-0.047795 	-0.049522 	-0.050286 	-0.050203 	-0.049398 	-0.047996 	-0.046122 	-0.043899 	-0.041446 	-0.038879 	-0.036312 	-0.033854 	-0.031616 	-0.029707 	-0.028235 	-0.027306 	-0.027026 	-0.027498 	-0.028828 	-0.031115 	-0.034453 	-0.038904 	-0.044594 	-0.051411 	-0.059395 	-0.068446 	-0.078406 	-0.089026 	-0.099933 	-0.110552 	-0.120122 	-0.127669 	-0.132018 	-0.131893 	-0.126069 	-0.113664 	-0.094547 	-0.069811 	-0.042507 	-0.016822 	-0.002425 	0.002425 	
0.000548 	-0.000548 	-0.004117 	-0.010816 	-0.018465 	-0.026162 	-0.033116 	-0.038896 	-0.043292 	-0.046259 	-0.047852 	-0.048187 	-0.047408 	-0.045674 	-0.043142 	-0.039964 	-0.036287 	-0.032251 	-0.027987 	-0.023624 	-0.019284 	-0.015083 	-0.011139 	-0.007568 	-0.004482 	-0.001993 	-0.000215 	0.000740 	0.000753 	-0.000289 	-0.002509 	-0.005991 	-0.010907 	-0.017193 	-0.024952 	-0.034151 	-0.044694 	-0.056410 	-0.069033 	-0.082040 	-0.094711 	-0.106060 	-0.114807 	-0.119463 	-0.118454 	-0.110439 	-0.094757 	-0.072016 	-0.045059 	-0.018304 	-0.002745 	0.002745 	
